Order,Event_ID,Trans,Tran,Dir,Date,J_day,ALDT,Sec,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z,Heading,CMG,Alt,Pitch,Roll
21866,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:00 PM,57660,418055.87,6379496.09,253,-0.97,2.84,418040.91,6379498.89,136.5,238,255.37,3.61,-28,
21867,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:01 PM,57661,418055.87,6379495.91,252.8,-1.5,2.78,418040.91,6379498.89,139,239,255.37,3.64,-28,
21868,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:02 PM,57662,418055.86,6379495.72,253,-1.53,1.13,418040.91,6379498.89,139,241,255.37,3.61,-28,
21869,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:03 PM,57663,418055.86,6379495.54,253.2,-0.45,0.17,418039.41,6379498.99,139,242,258.42,3.19,-29,
21870,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:04 PM,57664,418055.76,6379495.54,253.4,0.01,0.32,418039.41,6379498.99,139,243,258.42,3.16,-30,
21871,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:05 PM,57665,418055.66,6379495.35,253.6,-0.58,0.8,418039.41,6379498.99,139,244,258.42,3.44,-28,
21872,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:06 PM,57666,418055.65,6379495.17,253.5,-0.56,1.45,418039.41,6379498.99,139,242,258.42,3.47,-29,
21873,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:07 PM,57667,418055.65,6379495.17,253.5,-0.98,2.46,418039.41,6379498.99,139,240,258.42,3.24,-28,
21874,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:08 PM,57668,418055.55,6379495.17,253.7,-1.48,3.52,418036.98,6379498.91,140,239,262.46,3.07,-29,
21875,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:09 PM,57669,418055.45,6379495.17,253.6,-0.56,3.19,418036.98,6379498.91,140,239,262.46,3.07,-29,
21876,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:10 PM,57670,418055.55,6379494.99,253.7,0.24,1.12,418036.98,6379498.91,140,239,262.46,2.96,-28,
21877,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:11 PM,57671,418055.44,6379494.62,254,-0.53,-0.97,418036.18,6379499.4,136.5,239,265.61,2.76,-28,
21878,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:12 PM,57672,418055.54,6379494.43,254.4,-0.49,-0.83,418036.18,6379499.4,140,239,265.61,2.48,-28,
21879,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:13 PM,57673,418055.64,6379494.8,254.5,-0.23,1.99,418036.18,6379499.4,140,240,265.61,2.79,-28,
21880,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:14 PM,57674,418055.45,6379495.17,254.2,-1.33,5,418035.08,6379499.67,140,241,267.92,2.54,-27,
21881,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:15 PM,57675,418055.46,6379495.36,254,-1.66,4.18,418035.08,6379499.67,140,241,267.92,2.34,-27,
21882,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:16 PM,57676,418055.65,6379494.98,254.5,-0.62,0.47,418035.08,6379499.67,140,241,267.92,2.85,-28,
21883,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:17 PM,57677,418055.74,6379494.42,254.6,-0.67,-2.52,418034.27,6379499.51,140,241,273.19,2.93,-25,
21884,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:18 PM,57678,418055.63,6379494.24,254.6,-1.57,-2.18,418034.27,6379499.51,140,242,273.19,2.9,-28,
21885,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:19 PM,57679,418055.53,6379494.24,254.4,-0.85,1.22,418034.01,6379498.73,136.6,241,269.74,2.96,-27,
21886,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:20 PM,57680,418055.44,6379494.62,254.3,-0.2,4.92,418034.01,6379498.73,136.6,241,269.74,2.96,-27,
21887,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:21 PM,57681,418055.34,6379494.43,254.3,-0.71,5.5,418034.01,6379498.73,140,241,269.74,2.85,-26,
21888,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:22 PM,57682,418055.33,6379494.06,254.6,-0.76,2.7,418031.08,6379499.27,137.1,242,272.91,2.99,-24,
21889,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:23 PM,57683,418055.32,6379493.69,254.8,-0.99,-1.06,418031.08,6379499.27,140,242,272.91,3.27,-25,
21890,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:24 PM,57684,418055.22,6379493.32,254.6,-1.37,-2.13,418031.08,6379499.27,140,242,272.91,3.13,-25,
21891,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:25 PM,57685,418055.12,6379493.32,254.7,-0.63,-0.14,418032.25,6379498.76,136.6,241,270.5,3.36,-24,
21892,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:26 PM,57686,418055.02,6379493.7,254.6,0.07,3.25,418032.25,6379498.76,139,239,270.5,3.02,-24,
21893,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:27 PM,57687,418054.92,6379493.7,254.5,-0.36,4.73,418032.25,6379498.76,140,237,270.5,2.68,-25,
21894,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:28 PM,57688,418054.92,6379493.33,254.7,-1.02,3.39,418030.02,6379499,140,237,270.59,2.9,-26,
21895,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:29 PM,57689,418055.01,6379493.14,254.8,-0.75,0.65,418030.02,6379499,139,238,270.59,3.3,-26,
21896,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:30 PM,57690,418055.01,6379493.14,255.1,-0.29,-0.73,418030.02,6379499,140,238,270.59,3.16,-27,
21897,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:31 PM,57691,418054.92,6379493.33,255.6,-0.77,-0.11,418029.8,6379499.33,136.7,238,272.05,3.16,-27,
21898,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:32 PM,57692,418054.72,6379493.52,255.8,-1.26,1.77,418029.8,6379499.33,139,238,272.05,3.89,-26,
21899,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:33 PM,57693,418054.52,6379493.52,256,-0.41,3.01,418027.83,6379499.08,136.9,238,271.01,4.29,-27,
21900,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:34 PM,57694,418054.32,6379493.34,256.2,-0.65,2.38,418027.83,6379499.08,140,239,271.01,4.29,-25,
21901,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:35 PM,57695,418053.91,6379492.98,256.8,-1.6,0.51,418027.83,6379499.08,140,240,271.01,4.35,-26,
21902,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:36 PM,57696,418053.6,6379492.61,257.6,-0.79,-0.22,418027.8,6379498.7,136.7,241,265.27,4.06,-26,
21903,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:37 PM,57697,418053.21,6379492.62,258.1,-0.11,0.96,418027.8,6379498.7,140,241,265.27,4.43,-26,
21904,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:38 PM,57698,418052.6,6379492.45,258.8,-0.31,2.54,418027.8,6379498.7,140,241,265.27,4.12,-25,
21905,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:39 PM,57699,418052.2,6379492.45,259.7,0.13,2.99,418026.43,6379499.05,140,239,265.92,3.75,-27,
21906,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:40 PM,57700,418051.8,6379492.28,260.4,0.22,2.09,418026.43,6379499.05,140,238,265.92,3.33,-27,
21907,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:41 PM,57701,418051.2,6379491.92,261,-1.16,0.26,418026.43,6379499.05,140,239,265.92,3.19,-28,
21908,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:42 PM,57702,418050.69,6379491.56,261.1,-1.82,-0.92,418025.3,6379499.71,136.8,239,271.26,3.19,-28,
21909,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:43 PM,57703,418050.19,6379491.38,261.1,-0.83,-0.1,418025.3,6379499.71,140,237,271.26,3.67,-28,
21910,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:44 PM,57704,418049.49,6379491.21,261.3,-0.39,1.87,418024.27,6379499.54,136.6,237,274.78,3.44,-27,
21911,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:45 PM,57705,418048.88,6379491.04,261.7,0.02,3.36,418024.27,6379499.54,140,238,274.78,3.07,-28,
21912,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:46 PM,57706,418048.38,6379490.86,262.3,0.62,3.68,418024.27,6379499.54,140,240,274.78,2.9,-28,
21913,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:47 PM,57707,418047.78,6379490.87,262.6,-0.61,2.57,418024.27,6379499.54,140,240,274.78,2.93,-28,
21914,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:48 PM,57708,418047.17,6379490.33,262.8,-1.7,0.56,418024.27,6379499.54,140,240,274.78,2.96,-27,
21915,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:49 PM,57709,418046.67,6379489.97,262.9,-0.9,-1.33,418024.27,6379499.54,140,240,274.78,3.02,-27,
21916,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:50 PM,57710,418046.16,6379489.61,263,0.27,-0.63,418024.27,6379499.54,140,240,274.78,2.96,-26,
21917,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:51 PM,57711,418045.47,6379489.81,263,-0.58,2.44,418024.27,6379499.54,140,239,274.78,2.9,-28,
21918,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:52 PM,57712,418044.87,6379490,262.8,-1.36,4.79,418024.27,6379499.54,140,238,274.78,2.76,-27,
21919,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:53 PM,57713,418044.47,6379489.83,263.2,-0.28,3.44,418024.27,6379499.54,140,238,274.78,2.76,-27,
21920,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:54 PM,57714,418044.06,6379489.28,263.6,0.07,-0.17,418020.53,6379500.13,137.6,238,274.67,2.76,-28,
21921,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:55 PM,57715,418043.55,6379488.92,263.5,-0.94,-2.67,418020.53,6379500.13,140,238,274.67,2.68,-27,
21922,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:56 PM,57716,418043.05,6379488.74,263.5,-1.97,-1.42,418020.53,6379500.13,140,238,274.67,2.99,-27,
21923,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:57 PM,57717,418042.56,6379488.94,263.6,-1.14,2.89,418021.6,6379499.29,140,238,272.81,2.93,-26,
21924,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:58 PM,57718,418041.97,6379489.51,263.4,-0.04,6.21,418021.6,6379499.29,140,238,272.81,2.96,-27,
21925,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:01:59 PM,57719,418041.47,6379489.33,263.5,-0.36,4.43,418021.6,6379499.29,140,240,272.81,2.9,-27,
21926,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:00 PM,57720,418041.05,6379488.6,263.7,-1.75,-0.72,418021.6,6379499.29,140,240,272.81,3.1,-27,
21927,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:01 PM,57721,418040.44,6379488.05,263.7,-2.26,-4.44,418019.89,6379499.4,137.1,240,272.27,3.39,-25,
21928,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:02 PM,57722,418040.04,6379487.69,263.9,-0.4,-2.75,418019.89,6379499.4,140,239,272.27,3.5,-24,
21929,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:03 PM,57723,418039.54,6379488.07,264.2,0.2,2.75,418019.89,6379499.4,140,239,272.27,3.13,-24,
21930,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:04 PM,57724,418038.85,6379488.27,264.2,-1.7,7.02,418019.89,6379499.4,140,239,272.27,3.13,-24,
21931,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:05 PM,57725,418038.35,6379488.09,264,-2.05,5.51,418019.89,6379499.4,140,239,272.27,3.1,-24,
21932,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:06 PM,57726,418038.03,6379487.36,264.1,-0.26,0.35,418020.62,6379496.51,138.3,239,252.95,3.58,-26,
21933,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:07 PM,57727,418037.72,6379486.81,264.5,0.08,-3.33,418020.62,6379496.51,140,239,252.95,3.33,-24,
21934,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:08 PM,57728,418037.22,6379486.63,264.7,-1.34,-2.25,418020.62,6379496.51,140,241,252.95,3.16,-25,
21935,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:09 PM,57729,418036.83,6379487.01,264.2,-2.06,1.7,418018.8,6379500.25,140,241,277.41,3.55,-25,
21936,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:10 PM,57730,418036.44,6379487.39,264.2,-1.32,4.93,418018.8,6379500.25,140,242,277.41,3.78,-27,
21937,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:11 PM,57731,418036.14,6379487.4,264.1,-0.77,5.08,418018.8,6379500.25,140,242,277.41,4.01,-27,
21938,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:12 PM,57732,418035.64,6379487.41,264.1,-1.33,1.99,418018.8,6379500.25,140,241,277.41,4.35,-27,
21939,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:13 PM,57733,418035.23,6379487.04,264.3,-1.35,-1.73,418018.8,6379500.25,140,240,277.41,4.37,-26,
21940,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:14 PM,57734,418034.93,6379486.86,264.2,-1.32,-3.34,418016.87,6379500.6,140,239,279.82,4.37,-26,
21941,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:15 PM,57735,418034.53,6379486.87,264,-1.44,-1.48,418016.87,6379500.6,140,239,279.82,4.37,-26,
21942,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:16 PM,57736,418034.23,6379486.88,263.9,-0.99,2.01,418016.87,6379500.6,140,238,279.82,4.01,-27,
21943,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:17 PM,57737,418033.74,6379487.07,263.8,-1.09,4.8,418014.95,6379500.57,137,238,277.51,3.61,-25,
21944,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:18 PM,57738,418033.34,6379486.9,263.7,-1.15,4.5,418014.95,6379500.57,140,238,277.51,4.32,-26,
21945,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:19 PM,57739,418033.13,6379486.53,264,-0.44,1.12,418014.95,6379500.57,140,239,277.51,4.26,-27,
21946,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:20 PM,57740,418032.72,6379485.98,264,-1.56,-1.79,418013.56,6379501.05,140,241,276.54,3.87,-27,
21947,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:21 PM,57741,418032.22,6379485.8,263.8,-2.5,-1.98,418013.56,6379501.05,140,242,276.54,3.39,-28,
21948,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:22 PM,57742,418031.92,6379485.81,263.4,-1.24,0.11,418013.56,6379501.05,140,242,276.54,3.39,-29,
21949,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:23 PM,57743,418031.42,6379485.82,263.3,0.26,2.83,418013.63,6379499.86,140,240,271.7,3.47,-29,
21950,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:24 PM,57744,418030.92,6379485.83,263.6,-0.45,4.31,418013.63,6379499.86,140,239,271.7,3.47,-28,
21951,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:25 PM,57745,418030.52,6379485.65,263.8,-1.46,3.19,418011.39,6379500.77,137.7,239,274.04,3.39,-27,
21952,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:26 PM,57746,418030.31,6379485.29,263.8,-1.11,0.85,418011.39,6379500.77,137.7,239,274.04,3.39,-27,
21953,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:27 PM,57747,418030.01,6379485.29,263.5,-0.95,-0.54,418011.39,6379500.77,141,239,274.04,3.36,-27,
21954,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:28 PM,57748,418029.61,6379485.3,263.3,-1.31,-0.45,418011.66,6379501.05,137.9,239,280.09,3.36,-28,
21955,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:29 PM,57749,418029.42,6379485.49,263.5,-1.17,0.73,418011.66,6379501.05,141,239,280.09,3.39,-26,
21956,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:30 PM,57750,418029.12,6379485.5,263.3,-1.41,1.88,418011.66,6379501.05,141,238,280.09,3.33,-27,
21957,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:31 PM,57751,418028.81,6379485.32,263.3,-1.33,2.01,418010.86,6379500.62,137.9,238,277.69,2.96,-28,
21958,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:32 PM,57752,418028.41,6379485.32,263.5,-0.54,1.78,418010.86,6379500.62,141,239,277.69,3.44,-29,
21959,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:33 PM,57753,418028.11,6379485.15,263.5,-0.38,0.98,418010.86,6379500.62,140,239,277.69,3.55,-29,
21960,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:34 PM,57754,418027.61,6379484.97,263.7,-1.49,0.3,418009.42,6379501.17,141,237,292.59,3.7,-27,
21961,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:35 PM,57755,418027.01,6379484.98,263.6,-2.15,0.29,418009.42,6379501.17,140,236,292.59,3.98,-26,
21962,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:36 PM,57756,418026.51,6379484.81,263.4,-1.29,0.81,418009.42,6379501.17,141,234,292.59,3.95,-26,
21963,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:37 PM,57757,418025.81,6379484.64,263.3,-0.53,1.38,418008.37,6379500.76,141,234,272.8,3.64,-25,
21964,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:38 PM,57758,418025.1,6379484.46,263.6,-0.62,1.5,418008.37,6379500.76,141,234,272.8,3.64,-25,
21965,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:39 PM,57759,418024.5,6379484.1,264,-0.55,1.45,418007.66,6379500.97,137.7,235,272.34,3.53,-25,
21966,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:40 PM,57760,418023.9,6379483.93,264.4,-0.7,1.81,418007.66,6379500.97,141,235,272.34,3.41,-24,
21967,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:41 PM,57761,418023.1,6379483.95,264.5,-1.94,1.78,418007.66,6379500.97,141,235,272.34,3.55,-25,
21968,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:42 PM,57762,418022.29,6379483.59,264.6,-1.39,0.67,418006.26,6379500.77,138,236,271.37,3.61,-24,
21969,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:43 PM,57763,418021.68,6379483.05,265,-0.2,-0.34,418006.26,6379500.77,141,238,271.37,3.55,-25,
21970,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:44 PM,57764,418020.88,6379482.69,265.7,-0.66,0.31,418006.26,6379500.77,141,239,271.37,3.39,-25,
21971,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:45 PM,57765,418020.18,6379482.71,266.1,-0.98,1.93,418006.3,6379501.15,141,238,270.8,3.33,-27,
21972,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:46 PM,57766,418019.58,6379482.53,266.5,-0.69,3.23,418006.3,6379501.15,141,237,270.8,3.22,-28,
21973,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:47 PM,57767,418018.98,6379482.36,266.8,-1.04,3.03,418006.3,6379501.15,141,236,270.8,3.36,-28,
21974,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:48 PM,57768,418018.47,6379482.18,267.3,-1.09,1.55,418004.91,6379500.95,141,235,277.12,3.41,-27,
21975,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:49 PM,57769,418017.97,6379482.01,267.9,-0.53,-0.02,418004.91,6379500.95,141,235,277.12,3.41,-27,
21976,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:50 PM,57770,418017.27,6379481.84,268.3,-1.22,-0.58,418003.98,6379501.3,138.2,234,274.03,3.41,-27,
21977,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:51 PM,57771,418016.47,6379481.85,268.6,-2.04,-0.15,418003.98,6379501.3,141,233,274.03,3.24,-26,
21978,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:52 PM,57772,418015.97,6379481.86,269,-0.66,1.46,418003.98,6379501.3,141,231,274.03,3.19,-28,
21979,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:53 PM,57773,418015.37,6379481.88,269.7,0.61,2.99,418003.98,6379501.3,141,231,274.03,2.96,-29,
21980,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:54 PM,57774,418014.58,6379481.89,270.6,-1,3.21,418003.98,6379501.3,141,231,274.03,2.85,-29,
21981,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:55 PM,57775,418013.87,6379481.72,270.6,-1.67,1.42,418003.98,6379501.3,141,231,274.03,2.9,-28,
21982,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:56 PM,57776,418013.46,6379481.17,271.1,0.04,-0.88,418003.98,6379501.3,141,232,274.03,2.85,-28,
21983,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:57 PM,57777,418012.96,6379481,271.9,-0.43,-1.27,418003.98,6379501.3,141,233,274.03,2.71,-27,
21984,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:58 PM,57778,418012.26,6379480.83,272.4,-2.11,0.17,418003.08,6379500.94,141,234,269.26,2.62,-26,
21985,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:02:59 PM,57779,418011.75,6379480.46,272.8,-1.51,1.82,418003.08,6379500.94,141,235,269.26,2.59,-25,
21986,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:00 PM,57780,418011.25,6379480.29,273.2,-0.26,3.2,418003.08,6379500.94,141,235,269.26,2.59,-25,
21987,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:01 PM,57781,418010.55,6379480.12,273.4,-0.78,3.39,418001.19,6379500.69,137.7,235,270.43,2.62,-27,
21988,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:02 PM,57782,418009.95,6379479.94,274.2,-0.69,2.1,418001.19,6379500.69,141,234,270.43,2.51,-25,
21989,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:03 PM,57783,418009.44,6379479.77,275,-0.55,0.98,418000.77,6379500.51,138.6,235,265.64,2.34,-25,
21990,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:04 PM,57784,418008.95,6379479.78,275.3,-0.74,0.45,418000.77,6379500.51,141,234,265.64,2.4,-24,
21991,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:05 PM,57785,418008.44,6379479.6,275.8,-0.61,0.61,418000.77,6379500.51,141,235,265.64,2.4,-24,
21992,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:06 PM,57786,418007.95,6379479.8,276.2,-1.24,1.42,418000.34,6379500.55,138.7,235,268.48,2.59,-24,
21993,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:07 PM,57787,418007.45,6379479.81,276.6,-1.16,2.05,418000.34,6379500.55,141,237,268.48,3.19,-24,
21994,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:08 PM,57788,418006.95,6379479.82,277.3,-0.28,1.92,418000.34,6379500.55,141,237,268.48,3.41,-24,
21995,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:09 PM,57789,418006.35,6379479.83,277.8,-0.44,1.2,417999.27,6379500.93,141,237,269.73,3.41,-25,
21996,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:10 PM,57790,418005.85,6379479.47,278.7,-0.85,0.25,417999.27,6379500.93,141,238,269.73,3.39,-25,
21997,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:11 PM,57791,418005.35,6379479.48,279,-0.93,0.19,417999.27,6379500.93,141,238,269.73,3.39,-25,
21998,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:12 PM,57792,418004.95,6379479.49,279.6,-0.44,1.61,417998.38,6379501.02,138,238,271.77,3.44,-26,
21999,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:13 PM,57793,418004.55,6379479.5,280.1,-0.56,3.02,417998.38,6379501.02,141,237,271.77,3.55,-25,
22000,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:14 PM,57794,418004.05,6379479.51,280.4,-1.28,2.9,417998.38,6379501.02,141,237,271.77,3.53,-25,
22001,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:15 PM,57795,418003.65,6379479.33,281.2,-0.49,1.13,417996.95,6379500.71,141,237,267.31,3.39,-26,
22002,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:16 PM,57796,418003.24,6379478.97,281.7,-0.39,-0.27,417996.95,6379500.71,141,238,267.31,3.22,-27,
22003,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:17 PM,57797,418002.54,6379478.98,282.2,-1.71,0.01,417996.95,6379500.71,141,239,267.31,3.19,-27,
22004,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:18 PM,57798,418001.95,6379478.99,282.5,-1.27,1.01,417996.95,6379500.71,141,238,267.31,3.07,-28,
22005,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:19 PM,57799,418001.44,6379478.82,283.2,0.25,2.01,417995.29,6379500.63,141,240,268.09,3.07,-26,
22006,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:20 PM,57800,418000.75,6379478.83,283.7,0.17,2.67,417995.29,6379500.63,141,238,268.09,2.99,-27,
22007,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:21 PM,57801,417999.94,6379478.66,284.5,-0.92,2.36,417995.29,6379500.63,141,238,268.09,3.07,-28,
22008,2022_NSEO_Dive_09,9_90,9,90,6/3/2022,154,4:03:22 PM,57802,417999.24,6379478.49,285.7,-1.03,1.34,417994.35,6379500.74,138.3,238,266.7,3.07,-28,
