"","FILENAME","FRAME","TIME_MINS","PERIOD","PERIOD_TIME_MINS","LENGTH_MM","PRECISION","RMS_1_MM","RMS_2_MM","RANGE_MM","DIRECTION_DEG","HORZ_DIR_DEG","VERT_DIR_DEG","MID_X_MM","MID_Y_MM","MID_Z_MM","OPCODE","TAPE_READER","DEPTH_NOT_USED","TRIP_COMMENT","YEAR","DIVE_NO","TRANSECT_NO","USER_DEF_4","USER_DEF_5","USER_DEF_6","USER_DEF_7","USER_DEF_8","FAMILY","GENUS","SPECIES","CODE","SPECIMEN_NUMBER","STAGE","ACTIVITY","CHECK_ID","SPECIES_COMMENT","USER_DEF_ATTR"
"513","2012_6746_1_SL.avi",45788,41.9129,NA,NA,NA,43,0.519,NA,4656.784,20.967,NA,NA,-1052.642,1197.237,-4375.409,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,50,NA,NA,NA,NA,NA
"514","2012_6746_1_SL.avi",46421,42.2649,NA,NA,NA,11,3.121,NA,2475.418,7.493,NA,NA,-303.932,-161.9,-2451.348,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,51,NA,NA,NA,NA,NA
"515","2012_6746_1_SL.avi",47105,42.6453,NA,NA,NA,22,7.09,NA,3445.205,20.296,NA,NA,-361.43,1068.761,-3255.235,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","dusky",172,172,52,NA,NA,NA,NA,NA
"516","2012_6746_1_SL.avi",47154,42.6725,NA,NA,NA,8,0.415,NA,2079.73,11.517,NA,NA,-199.431,-408.302,-2029.481,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,53,NA,NA,NA,NA,NA
"517","2012_6746_1_SL.avi",47359,42.7865,NA,NA,NA,20,4.378,NA,3403.813,11.599,NA,NA,205.031,580.511,-3347.672,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,54,NA,NA,NA,NA,NA
"518","2012_6746_1_SL.avi",48961,43.6774,NA,NA,NA,18,2.597,NA,3104.641,16.444,NA,NA,-862.767,102.906,-2980.577,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,55,NA,NA,NA,NA,NA
"519","2012_6746_1_SL.avi",48898,43.6424,NA,NA,NA,9,2.985,NA,1979.866,23.512,NA,NA,706.332,-392.717,-1807.412,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,56,NA,NA,NA,NA,NA
"520","2012_6746_1_SL.avi",49710,44.094,NA,NA,NA,20,8.492,NA,3411.184,9.516,NA,NA,512.854,161.595,-3368.537,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,57,NA,NA,NA,NA,NA
"521","2012_6746_1_SL.avi",50739,44.6662,NA,NA,NA,14,2.651,NA,2955.444,3.039,NA,NA,-112.275,45.335,-2952.962,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,58,NA,NA,NA,NA,NA
"522","2012_6746_1_SL.avi",52767,45.794,NA,NA,NA,24,4.858,NA,3739.739,12.5,NA,NA,333.193,658.411,-3666.214,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,59,NA,NA,NA,NA,NA
"523","2012_6746_1_SL.avi",32709,34.6395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"rockfish",NA,NA,NA,60,NA,NA,NA,"not in both stereos",NA
"524","2012_6746_1_SL.avi",16421,25.5816,NA,NA,NA,4,5.998,NA,1415.454,13.128,NA,NA,-219.83,-264.384,-1373.057,1,"Jenny Stahl",0,NA,2012,6746,1,NA,NA,NA,NA,NA,"flatfish",NA,NA,NA,60,NA,NA,NA,"Dover?",NA
"525","2012_6746_2_SL.avi",1464,17.2639,NA,NA,NA,10,0.373,NA,2392.234,12.879,NA,NA,106.911,471.716,-2342.826,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,NA,NA,NA,NA,NA
"526","2012_6746_2_SL.avi",3835,18.5824,NA,NA,NA,19,2.325,NA,3236.547,15.525,NA,NA,421.934,688.851,-3134.117,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,2,NA,NA,NA,NA,NA
"527","2012_6746_2_SL.avi",4159,18.7626,NA,NA,NA,20,2.218,NA,3136.333,19.578,NA,NA,-1030.68,141.231,-2958.773,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,3,NA,NA,NA,NA,NA
"528","2012_6746_2_SL.avi",4592,19.0034,NA,NA,NA,15,5.269,NA,2952.996,12.868,NA,NA,215.892,558.695,-2891.614,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,4,NA,NA,NA,NA,NA
"529","2012_6746_2_SL.avi",5383,19.4433,NA,NA,NA,7,0.015,NA,2067.164,6.108,NA,NA,-164.005,102.005,-2058.122,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,NA,NA,NA,NA,NA
"530","2012_6746_2_SL.avi",6015,19.7947,NA,NA,NA,10,2.54,NA,2396.349,6.475,NA,NA,66.151,-313.564,-2374.824,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,NA,NA,NA,NA,NA
"531","2012_6746_2_SL.avi",6195,19.8948,NA,NA,NA,25,2.763,NA,3932.886,7.565,NA,NA,276.901,352.948,-3907.217,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,7,NA,NA,NA,NA,NA
"532","2012_6746_2_SL.avi",6777,20.2185,NA,NA,NA,10,1.813,NA,2427.126,6.648,NA,NA,-278.755,-16.86,-2411.006,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,NA,NA,NA,NA,NA
"533","2012_6746_2_SL.avi",10080,22.0553,NA,NA,NA,13,0.984,NA,2435.72,22.919,NA,NA,885.744,290.663,-2250.268,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,NA,NA,NA,NA,NA
"534","2012_6746_2_SL.avi",10322,22.1899,NA,NA,NA,12,1.352,NA,2662.524,9.604,NA,NA,184.519,347.089,-2633.347,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,NA,NA,NA,NA,NA
"535","2012_6746_2_SL.avi",13831,24.1413,NA,NA,NA,24,6.284,NA,3960.485,2.914,NA,NA,-17.858,114.807,-3958.78,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,NA,NA,NA,NA,NA
"536","2012_6746_2_SL.avi",14449,24.485,NA,NA,NA,33,1.857,NA,3623.089,27.281,NA,NA,-1654.716,-209.795,-3216.313,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,12,NA,NA,NA,NA,NA
"537","2012_6746_2_SL.avi",15435,25.0333,NA,NA,NA,14,0.208,NA,2868.106,9.338,NA,NA,-448.285,63.508,-2832.144,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,NA,NA,NA,NA,NA
"538","2012_6746_2_SL.avi",16549,25.6528,NA,NA,NA,45,5.126,NA,4296.779,27.85,NA,NA,-1807.413,790.648,-3817.125,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,NA,NA,NA,NA,NA
"539","2012_6746_2_SL.avi",17164,25.9948,NA,NA,NA,23,3.768,NA,3599.925,14.103,NA,NA,-805.024,272.683,-3498.148,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,NA,NA,NA,NA,NA
"540","2012_6746_2_SL.avi",18142,26.5387,NA,NA,NA,137,25.162,NA,6783.712,31.401,NA,NA,-3156.624,1464.306,-5823.253,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,NA,NA,NA,NA,NA
"541","2012_6746_2_SL.avi",18791,26.8996,NA,NA,NA,15,8.568,NA,3031.505,7.217,NA,NA,236.675,233.151,-3013.245,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,17,NA,NA,NA,NA,NA
"542","2012_6746_2_SL.avi",19894,27.513,NA,NA,NA,23,5.186,NA,3412.672,18.834,NA,NA,-1086.332,113.241,-3233.171,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,18,NA,NA,NA,NA,NA
"543","2012_6746_2_SL.avi",22400,28.9066,NA,NA,NA,16,9.81,NA,3101.028,6.081,NA,NA,313.59,31.039,-3084.976,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,19,NA,NA,NA,NA,NA
"544","2012_6746_2_SL.avi",23425,29.4766,NA,NA,NA,26,1.86,NA,3795.61,16.163,NA,NA,-434.277,883.977,-3665.602,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,20,NA,NA,NA,NA,NA
"545","2012_6746_2_SL.avi",26342,31.0988,NA,NA,NA,14,0.917,NA,2831.461,11.411,NA,NA,546.804,61.657,-2777.476,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,21,NA,NA,NA,NA,NA
"546","2012_6746_2_SL.avi",26373,31.116,NA,NA,NA,40,7.204,NA,4362.251,22.188,NA,NA,-1424.595,739.598,-4056.199,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,22,NA,NA,NA,NA,NA
"547","2012_6746_2_SL.avi",29328,32.7593,NA,NA,NA,23,1.943,NA,3363.831,21.193,NA,NA,-1191.183,176.574,-3140.902,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,NA,NA,NA,NA,NA
"548","2012_6746_2_SL.avi",29328,32.7593,NA,NA,NA,34,2.461,NA,4319.343,14.96,NA,NA,-681.035,792.223,-4191.097,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,24,"AD","Fish milling",NA,NA,NA
"549","2012_6746_2_SL.avi",29431,32.8166,NA,NA,394.852,26,4.301,0.651,2930.31,16.373,27.288,11.648,-806.002,-241.711,-2806.894,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,24,"AD","Fish milling",NA,NA,NA
"550","2012_6746_2_SL.avi",30875,33.6196,NA,NA,NA,32,6.689,NA,3973.806,20.721,NA,NA,1201.884,648.887,-3731.696,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,NA,NA,NA,NA,NA
"551","2012_6746_2_SL.avi",31071,33.7286,NA,NA,371.862,54,4.318,7.509,4180.252,18.228,51.834,50.477,-787.58,957.534,-3992.162,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,26,"AD","Fish milling",NA,NA,NA
"552","2012_6746_2_SL.avi",31071,33.7286,NA,NA,NA,32,8.453,NA,4154.941,18.262,NA,NA,-658.919,1037.216,-3969.073,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,26,"AD","Fish milling",NA,NA,NA
"553","2012_6746_2_SL.avi",32302,34.4132,NA,NA,NA,13,7.163,NA,2521.236,19.612,NA,NA,787.578,-361.004,-2367.706,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,NA,NA,NA,NA,NA
"554","2012_6746_2_SL.avi",34473,35.6205,NA,NA,NA,10,3.704,NA,2465.84,6.939,NA,NA,-266.214,80.627,-2450.102,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,NA,NA,NA,NA,NA
"555","2012_6746_2_SL.avi",35203,36.0265,NA,NA,NA,20,2.263,NA,3112.581,22.585,NA,NA,1068.594,473.387,-2884.817,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,29,NA,NA,NA,NA,NA
"556","2012_6746_2_SL.avi",36213,36.5881,NA,NA,NA,18,2.919,NA,2991.729,20.748,NA,NA,1043.337,125.694,-2801.087,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,30,NA,NA,NA,NA,NA
"557","2012_6746_2_SL.avi",36408,36.6966,NA,NA,NA,15,4.543,NA,2708.014,22.342,NA,NA,970.596,288.617,-2511.57,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,31,NA,NA,NA,NA,NA
"558","2012_6746_2_SL.avi",36658,36.8356,NA,NA,NA,39,5.376,NA,4004.594,26.836,NA,NA,-1807.364,-118.97,-3571.562,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,32,NA,NA,NA,NA,NA
"559","2012_6746_2_SL.avi",36698,36.8579,NA,NA,NA,26,2.444,NA,3935.968,10.607,NA,NA,-299.739,575.579,-3882.101,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,33,NA,NA,NA,NA,NA
"560","2012_6746_2_SL.avi",38115,37.6459,NA,NA,NA,19,1.983,NA,2870.076,25.054,NA,NA,-1212.018,-146.721,-2597.464,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,34,NA,NA,NA,NA,NA
"561","2012_6746_2_SL.avi",38180,37.682,NA,NA,NA,65,8.639,NA,4889.811,29.711,NA,NA,-2272.337,750.332,-4264.24,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,35,NA,NA,NA,NA,NA
"562","2012_6746_2_SL.avi",38425,37.8183,NA,NA,NA,10,8.679,NA,2271.11,16.67,NA,NA,645.815,38.494,-2177.012,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,36,NA,NA,NA,NA,NA
"563","2012_6746_2_SL.avi",38897,38.0807,NA,NA,NA,15,8.94,NA,2722.944,19.894,NA,NA,923.374,21.449,-2561.512,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,37,NA,NA,NA,NA,NA
"564","2012_6746_2_SL.avi",39247,38.2754,NA,NA,NA,19,4.315,NA,3091.287,17.52,NA,NA,-916.631,96.598,-2950.68,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,38,NA,NA,NA,NA,NA
"565","2012_6746_2_SL.avi",39953,38.668,NA,NA,NA,30,3.955,NA,3753.123,23.559,NA,NA,-1218.016,800.831,-3458.473,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,39,NA,NA,NA,NA,NA
"566","2012_6746_2_SL.avi",41942,39.7741,NA,NA,NA,9,1.476,NA,2130.136,14.156,NA,NA,208.35,-522.135,-2054.615,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,40,NA,NA,NA,NA,NA
"567","2012_6746_2_SL.avi",42254,39.9476,NA,NA,NA,20,7.771,NA,2945.672,24.628,NA,NA,-1086.462,-629.209,-2664.71,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,41,NA,NA,NA,NA,NA
"568","2012_6746_2_SL.avi",43478,40.6283,NA,NA,NA,28,4.004,NA,3975.385,15.179,NA,NA,-430.671,864.299,-3856.319,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,42,NA,NA,NA,NA,NA
"569","2012_6746_2_SL.avi",44130,40.9909,NA,NA,NA,16,0.538,NA,3021.062,10.988,NA,NA,-270.407,444.003,-2975.997,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,43,NA,NA,NA,NA,NA
"570","2012_6746_2_SL.avi",44214,41.0376,NA,NA,NA,43,1.925,NA,4161.602,28.075,NA,NA,-1926.853,271.474,-3678.65,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,44,NA,NA,NA,NA,NA
"571","2012_6746_2_SL.avi",45047,41.5008,NA,NA,NA,18,1.022,NA,3239.474,12.848,NA,NA,300.53,586.053,-3171.815,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,45,NA,NA,NA,NA,NA
"572","2012_6746_2_SL.avi",46274,42.1832,NA,NA,NA,5,8.411,NA,1672.954,10.962,NA,NA,-185.238,-294.172,-1636.437,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,46,NA,NA,NA,NA,NA
"573","2012_6746_2_SL.avi",47657,42.9523,NA,NA,NA,11,9.218,NA,2294.728,20.087,NA,NA,-770.279,-213.389,-2151.026,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,47,NA,NA,NA,NA,NA
"574","2012_6746_2_SL.avi",47657,42.9523,NA,NA,NA,20,5.252,NA,3295.137,15.537,NA,NA,-680.944,492.666,-3186.146,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,48,NA,NA,NA,NA,NA
"575","2012_6746_2_SL.avi",50285,44.4137,NA,NA,NA,18,2.075,NA,3130.239,14.644,NA,NA,-382.393,627.039,-3042.86,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,49,NA,NA,NA,NA,NA
"576","2012_6746_2_SL.avi",50946,44.7813,NA,NA,NA,28,1.493,NA,3920.265,16.195,NA,NA,-692.506,764.36,-3782.152,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,50,NA,NA,NA,NA,NA
"577","2012_6746_2_SL.avi",51497,45.0877,NA,NA,NA,15,2.87,NA,2866.052,12.519,NA,NA,537.898,250.13,-2803.99,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,51,NA,NA,NA,NA,NA
"578","2012_6746_2_SL.avi",54524,46.7711,NA,NA,NA,68,4.958,NA,5231.441,26.979,NA,NA,-2370.842,-209.956,-4658.648,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,52,NA,NA,NA,NA,NA
"579","2012_6746_2_SL.avi",54836,46.9446,NA,NA,NA,13,9.81,NA,2768,6.962,NA,NA,335.208,-45.271,-2747.256,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,53,NA,NA,NA,NA,NA
"580","2012_6746_2_SL.avi",55927,47.5513,NA,NA,NA,35,5.333,NA,4103.845,23.416,NA,NA,1534.592,470.409,-3776.941,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,54,NA,NA,NA,NA,NA
"581","2012_6746_2_SL.avi",56959,48.1252,NA,NA,NA,9,3.383,NA,2183.727,11.22,NA,NA,-177.275,-432.469,-2133.121,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,55,NA,NA,NA,NA,NA
"582","2012_6746_2_SL.avi",57783,48.5834,NA,NA,NA,18,10.28,NA,3172.096,12.632,NA,NA,525.665,385.451,-3104.399,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,56,NA,NA,NA,NA,NA
"583","2012_6746_2_SL.avi",59870,49.744,NA,NA,NA,21,3.409,NA,3462.028,14.492,NA,NA,-125.016,784.483,-3369.658,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,57,NA,NA,NA,NA,NA
"584","2012_6746_2_SL.avi",61047,50.3986,NA,NA,NA,10,6.692,NA,2288.65,16.386,NA,NA,597.875,-291.273,-2189.891,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,58,NA,NA,NA,NA,NA
"585","2012_6746_2_SL.avi",61271,50.5231,NA,NA,NA,67,1.585,NA,5686.563,22.518,NA,NA,-1677.606,1274.585,-5281.862,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,59,"AD","Fish milling",NA,NA,NA
"586","2012_6746_2_SL.avi",61346,50.5649,NA,NA,724.618,72,6.36,0.901,4159.518,21.143,38.318,11.886,-1469.571,218.032,-3885.152,1,"Jenny Stahl",0,NA,2012,6746,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,59,"AD","Fish milling",NA,NA,NA
"587","2012_6747_1_SL.avi",297,16.6149,NA,NA,NA,23,5.913,NA,3015.671,29.39,NA,NA,-1409.498,394.19,-2636.702,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,1,NA,NA,NA,NA,NA
"588","2012_6747_1_SL.avi",393,16.6683,NA,NA,NA,10,1.414,NA,2053.162,23.139,NA,NA,-725.405,-394.008,-1879.899,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,NA,NA,NA,NA,NA
"589","2012_6747_1_SL.avi",596,16.7812,NA,NA,NA,16,10.442,NA,3082.426,10.145,NA,NA,-495.509,156.179,-3038.327,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,3,NA,NA,NA,NA,NA
"590","2012_6747_1_SL.avi",1370,17.2116,NA,NA,NA,30,10.435,NA,3394.496,29.254,NA,NA,-1600.411,372.023,-2970.334,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,NA,NA,NA,NA,NA
"591","2012_6747_1_SL.avi",2165,17.6537,NA,NA,NA,15,10.911,NA,2753.304,20.471,NA,NA,749.574,548.397,-2591.927,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,6,NA,NA,NA,NA,NA
"592","2012_6747_1_SL.avi",2511,17.8461,NA,NA,NA,29,13.367,NA,4227.448,6.73,NA,NA,-455.314,104.277,-4201.563,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,7,NA,NA,NA,NA,NA
"593","2012_6747_1_SL.avi",2591,17.8906,NA,NA,NA,24,4.407,NA,3859.134,8.102,NA,NA,19.766,460.606,-3831.497,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,NA,NA,NA,NA,NA
"594","2012_6747_1_SL.avi",2915,18.0708,NA,NA,NA,12,7.765,NA,2397.367,22.786,NA,NA,928.03,-19.716,-2210.371,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,9,NA,NA,NA,NA,NA
"595","2012_6747_1_SL.avi",3572,18.4362,NA,NA,NA,12,8.51,NA,2610.661,9.004,NA,NA,-378.649,97.608,-2581.211,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,NA,NA,NA,NA,NA
"596","2012_6747_1_SL.avi",3572,18.4362,NA,NA,NA,14,7.031,NA,2757.494,14.418,NA,NA,-679.803,38.472,-2672.108,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,NA,NA,NA,NA,NA
"597","2012_6747_1_SL.avi",4846,19.1446,NA,NA,NA,12,1.829,NA,2689.153,5.992,NA,NA,-238.885,89.459,-2677.027,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,12,NA,NA,NA,NA,NA
"598","2012_6747_1_SL.avi",8570,21.2156,NA,NA,NA,7,0.278,NA,1914.176,5.428,NA,NA,-100.322,-192.014,-1901.877,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,NA,NA,NA,NA,NA
"599","2012_6747_1_SL.avi",3572,18.4362,NA,NA,NA,30,9.81,NA,3752.894,23.278,NA,NA,1297.208,644.11,-3462.164,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,150,NA,NA,NA,NA,NA
"600","2012_6747_1_SL.avi",4467,18.9339,NA,NA,NA,33,1.853,NA,3513.087,29.641,NA,NA,-1677.919,384.603,-3062.425,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,151,NA,NA,NA,NA,NA
"601","2012_6747_1_SL.avi",5612,19.5706,NA,NA,NA,12,6.962,NA,2645.435,14.149,NA,NA,-28.114,590.305,-2578.58,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,152,NA,NA,NA,NA,NA
"602","2012_6747_1_SL.avi",5702,19.6207,NA,NA,NA,11,4.961,NA,2551.857,7.592,NA,NA,-92.901,269.194,-2535.918,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,153,NA,NA,NA,NA,NA
"603","2012_6747_1_SL.avi",6238,19.9187,NA,NA,NA,12,6.032,NA,2672.71,6.469,NA,NA,216.236,151.966,-2659.611,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,154,NA,NA,NA,NA,NA
"604","2012_6747_1_SL.avi",7310,20.5149,NA,NA,NA,24,14.044,NA,3214.521,26.509,NA,NA,-1432.585,16.855,-2877.597,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,155,NA,NA,NA,NA,NA
"605","2012_6747_1_SL.avi",7310,20.5149,NA,NA,NA,49,4.361,NA,4913.747,21.704,NA,NA,-1236.788,1232.126,-4593.161,1,"Jenny Stahl",0,NA,2012,6747,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,156,NA,NA,NA,NA,NA
