"","filename","frame","time_hms","period","period_time_hms","length_mm","precision_mm","rms_mm","range_mm","direction_deg","horz_dir_deg","vert_dir_deg","mid_x_mm","mid_y_mm","mid_z_mm","op_code","tape_reader","depth","comment","year","dive","transect_number","dive_type","family","genus","species","code","number","stage","activity","check_id","comment_1","event_time_hh_mm_ss","mgmt_area","time_mins","period_time_mins","rms_2_mm","time_akdt","dive_no","transect_no"
"73","2012_6738_1_SL.avi","26192",NA,NA,NA,NA,18,0.526,"3014.934","19.038",NA,NA,"982.099","-10.33","-2850.474","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","32",NA,NA,NA,NA,NA,"CSEO","31.0154",NA,NA,NA,"6738","1"
"74","2012_6738_1_SL.avi","26711",NA,NA,NA,NA,55,0.121,"5054.742","23.683",NA,NA,"-1666.207","1059.691","-4653.088","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","33",NA,NA,NA,NA,NA,"CSEO","31.304",NA,NA,NA,"6738","1"
"75","2012_6738_1_SL.avi","28747",NA,NA,NA,NA,29,1.481,"4110.018","14.976",NA,NA,"346.936","917.588","-3991.229","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","34",NA,NA,NA,NA,NA,"CSEO","32.4362",NA,NA,NA,"6738","1"
"76","2012_6738_1_SL.avi","28885",NA,NA,NA,NA,22,5.416,"3173.263","23.231",NA,NA,"-1242.818","85.138","-2918.519","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","35",NA,NA,NA,NA,NA,"CSEO","32.513",NA,NA,NA,"6738","1"
"77","2012_6738_1_SL.avi","29333",NA,NA,NA,NA,35,7.164,"3950.16","25.015",NA,NA,"-1564.255","508.158","-3591.468","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","36",NA,NA,NA,NA,NA,"CSEO","32.7621",NA,NA,NA,"6738","1"
"78","2012_6738_1_SL.avi","30316",NA,NA,NA,NA,27,9.241,"3268.874","28.395",NA,NA,"-1505.441","325.087","-2883.314","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","37",NA,NA,NA,NA,NA,"CSEO","33.3088",NA,NA,NA,"6738","1"
"79","2012_6738_1_SL.avi","30693",NA,NA,NA,NA,55,10.529,"4845.713","26.754",NA,NA,"-1890.034","995.045","-4349.55","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","38",NA,NA,NA,NA,NA,"CSEO","33.5184",NA,NA,NA,"6738","1"
"80","2012_6738_1_SL.avi","32085",NA,NA,NA,NA,25,6.875,"3811.994","10.571",NA,NA,"-462.544","443.147","-3757.788","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","39",NA,NA,NA,NA,NA,"CSEO","34.2925",NA,NA,NA,"6738","1"
"81","2012_6738_1_SL.avi","32616",NA,NA,NA,NA,52,7.941,"5153.092","19.716",NA,NA,"-1189.147","1162.635","-4877.352","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","40",NA,NA,NA,NA,NA,"CSEO","34.5878",NA,NA,NA,"6738","1"
"82","2012_6738_1_SL.avi","17444",NA,NA,NA,NA,22,8.877,"3784.716","3.589",NA,NA,"202.302","41.393","-3779.079","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","41",NA,NA,NA,NA,NA,"CSEO","26.1505",NA,NA,NA,"6738","1"
"83","2012_6738_1_SL.avi","33758",NA,NA,NA,NA,32,4.508,"4177.163","16.562",NA,NA,"1115.502","329.657","-4011.941","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","42",NA,NA,NA,NA,NA,"CSEO","35.2229",NA,NA,NA,"6738","1"
"84","2012_6738_1_SL.avi","36232",NA,NA,NA,NA,18,4.654,"3366.665","5.875",NA,NA,"-49.987","268.319","-3355.583","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","43",NA,NA,NA,NA,NA,"CSEO","36.5987",NA,NA,NA,"6738","1"
"85","2012_6738_1_SL.avi","39138",NA,NA,NA,NA,13,0.139,"2616.724","13.925",NA,NA,"595.834","-258.719","-2534.816","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","44",NA,NA,NA,NA,NA,"CSEO","38.2148",NA,NA,NA,"6738","1"
"86","2012_6738_1_SL.avi","40088",NA,NA,NA,NA,13,0.805,"2485.543","19.765",NA,NA,"-813.584","-261.666","-2333.995","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","45",NA,NA,NA,NA,NA,"CSEO","38.7431",NA,NA,NA,"6738","1"
"87","2012_6738_1_SL.avi","45146",NA,NA,NA,NA,16,12.453,"3001.341","14.84",NA,NA,"173.531","685.817","-2916.777","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","silvergray","157","157","46",NA,NA,NA,NA,NA,"CSEO","41.5559",NA,NA,NA,"6738","1"
"88","2012_6738_1_SL.avi","45974",NA,NA,NA,NA,30,4.277,"4229.533","10.839",NA,NA,"654.49","361.763","-4162.898","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","silvergray","157","157","47",NA,NA,NA,NA,NA,"CSEO","42.0163",NA,NA,NA,"6738","1"
"89","2012_6738_1_SL.avi","45974",NA,NA,NA,NA,60,7.205,"5613.651","18.319",NA,NA,"1450.377","888.987","-5349.69","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","dusky","172","172","48",NA,NA,NA,NA,NA,"CSEO","42.0163",NA,NA,NA,"6738","1"
"90","2012_6738_1_SL.avi","47871",NA,NA,NA,339.035,33,5.469,"2817.514","17.728","49.057",10.664,"561.648","-706.552","-2669.03","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","yelloweye","145","145","49","JV","Fish milling",NA,NA,NA,"CSEO","43.0713",NA,"4.768",NA,"6738","1"
"91","2012_6738_1_SL.avi","47879",NA,NA,NA,NA,15,2.222,"2806.27","17.374",NA,NA,"469.324","-752.104","-2662.56","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","yelloweye","145","145","49","JV","Fish milling",NA,NA,NA,"CSEO","43.0757",NA,NA,NA,"6738","1"
"92","2012_6738_1_SL.avi","49193",NA,NA,NA,NA,22,4.376,"3211.201","21.64",NA,NA,"1045.237","-621.136","-2972.117","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","quillback","147","147","50",NA,NA,NA,NA,NA,"CSEO","43.8065",NA,NA,NA,"6738","1"
"93","2012_6738_1_SL.avi","51980",NA,NA,NA,NA,59,5.29,"5536.672","18.591",NA,NA,"-1184.867","1194.361","-5274.877","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish",NA,NA,NA,"51",NA,NA,NA,NA,NA,"CSEO","45.3563",NA,NA,NA,"6738","1"
"94","2012_6738_1_SL.avi","54968",NA,NA,NA,NA,43,2.642,"4643.092","19.769",NA,NA,"-1415.392","585.484","-4383.17","1","Jenny Stahl","0",NA,"2012","6738","1","Line","rockfish","rosethorn","150","150","52",NA,NA,NA,NA,NA,"CSEO","47.018",NA,NA,NA,"6738","1"
"95","2012_6738_1_SL.avi","59070",NA,NA,NA,NA,5,3.164,"1585.263","9.91",NA,NA,"237.62","-167.87","-1558.338","1","Jenny Stahl","0",NA,"2012","6738","1","Line","halibut","halibut","200","200","53",NA,NA,NA,NA,NA,"CSEO","49.2992",NA,NA,NA,"6738","1"
"96","2012_6738_1_SL.avi","59070",NA,NA,NA,446.559,10,5.207,"1734.288","12.355","36.182",36.483,"371.066","-32.585","-1693.813","1","Jenny Stahl","0",NA,"2012","6738","1","Line","halibut","halibut","200","200","53",NA,NA,NA,NA,NA,"CSEO","49.2992",NA,"0.167",NA,"6738","1"
"97","2012_6738_2_SL.avi","4525",NA,NA,NA,NA,23,1.403,"3210.689","24.118",NA,NA,"1207.978","-575.178","-2918.644","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","canary","146","146","1",NA,NA,NA,NA,NA,"CSEO","18.9661",NA,NA,NA,"6738","2"
"98","2012_6738_2_SL.avi","4857",NA,NA,NA,NA,25,7.311,"3787.963","15.781",NA,NA,"161.058","938.273","-3666.384","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","canary","146","146","2",NA,NA,NA,NA,NA,"CSEO","19.1508",NA,NA,NA,"6738","2"
"99","2012_6738_2_SL.avi","4857",NA,NA,NA,NA,29,1.755,"4013.206","21.468",NA,NA,"249.065","1366.249","-3765.256","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","canary","146","146","3",NA,NA,NA,NA,NA,"CSEO","19.1508",NA,NA,NA,"6738","2"
"100","2012_6738_2_SL.avi","4762",NA,NA,NA,NA,44,37.575,"3900.655","34.36",NA,NA,"-1696.586","1332.785","-3249.675","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","canary","146","146","4",NA,NA,NA,NA,NA,"CSEO","19.0979",NA,NA,NA,"6738","2"
"101","2012_6738_2_SL.avi","5912",NA,NA,NA,NA,11,0.622,"2488.346","10.572",NA,NA,"210.887","351.808","-2454.307","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","canary","146","146","5",NA,NA,NA,NA,NA,"CSEO","19.7375",NA,NA,NA,"6738","2"
"102","2012_6738_2_SL.avi","6027",NA,NA,NA,NA,143,76.931,"7253.355","31.791",NA,NA,"-2958.302","2284.641","-6216.11","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","canary","146","146","6",NA,NA,NA,NA,NA,"CSEO","19.8014",NA,NA,NA,"6738","2"
"103","2012_6738_2_SL.avi","6156",NA,NA,NA,NA,28,3.491,"3682.581","23.223",NA,NA,"-881.115","1080.628","-3408.414","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","canary","146","146","7",NA,NA,NA,NA,NA,"CSEO","19.8731",NA,NA,NA,"6738","2"
"104","2012_6738_2_SL.avi","6379",NA,NA,NA,NA,14,1.384,"2803.165","15.718",NA,NA,"117.658","691.552","-2713.973","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","canary","146","146","8",NA,NA,NA,NA,NA,"CSEO","19.9972",NA,NA,NA,"6738","2"
"105","2012_6738_2_SL.avi","7306",NA,NA,NA,NA,20,10.017,"3286.501","16.197",NA,NA,"916.724","-62.803","-3155.433","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","9",NA,NA,NA,NA,NA,"CSEO","20.5127",NA,NA,NA,"6738","2"
"106","2012_6738_2_SL.avi","7796",NA,NA,NA,NA,17,2.352,"2692.203","26.919",NA,NA,"-999.951","-748.728","-2384.841","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","10",NA,NA,NA,NA,NA,"CSEO","20.7852",NA,NA,NA,"6738","2"
"107","2012_6738_2_SL.avi","12927",NA,NA,NA,467.476,27,1.818,"2539.767","21.844","51.393",35.269,"-942.737","14.179","-2358.275","1","Jenny Stahl","0",NA,"2012","6738","2","Line","halibut","halibut","200","200","11",NA,NA,NA,NA,NA,"CSEO","23.6386",NA,"6.044",NA,"6738","2"
"108","2012_6738_2_SL.avi","12989",NA,NA,NA,NA,8,6.793,"1880.96","22.614",NA,NA,"-643.948","-366.856","-1728.802","1","Jenny Stahl","0",NA,"2012","6738","2","Line","halibut","halibut","200","200","11",NA,NA,NA,NA,NA,"CSEO","23.673",NA,NA,NA,"6738","2"
"109","2012_6738_2_SL.avi","18521",NA,NA,NA,NA,19,7.606,"2827.885","26.049",NA,NA,"-1236.059","-174.551","-2537.444","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","quillback","147","147","12",NA,NA,NA,NA,NA,"CSEO","26.7494",NA,NA,NA,"6738","2"
"110","2012_6738_2_SL.avi","20152",NA,NA,NA,NA,42,1.981,"4443.264","25.106",NA,NA,"1797.362","481.701","-4034.854","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","13",NA,NA,NA,NA,NA,"CSEO","27.6565",NA,NA,NA,"6738","2"
"111","2012_6738_2_SL.avi","22125",NA,NA,NA,NA,49,3.804,"4551.704","27.08",NA,NA,"-1802.872","933.355","-4073.881","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","14",NA,NA,NA,NA,NA,"CSEO","28.7537",NA,NA,NA,"6738","2"
"112","2012_6738_2_SL.avi","26557",NA,NA,NA,NA,27,10.84,"3836.297","15.402",NA,NA,"852.329","478.031","-3709.744","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","quillback","147","147","15",NA,NA,NA,NA,NA,"CSEO","31.2183",NA,NA,NA,"6738","2"
"113","2012_6738_2_SL.avi","26979",NA,NA,NA,NA,12,4.526,"2555.209","13.046",NA,NA,"-94.026","-622.865","-2476.346","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","16",NA,NA,NA,NA,NA,"CSEO","31.453",NA,NA,NA,"6738","2"
"114","2012_6738_2_SL.avi","26964",NA,NA,NA,NA,26,7.805,"3525.948","23.852",NA,NA,"1425.469","-99.707","-3223.415","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","quillback","147","147","17",NA,NA,NA,NA,NA,"CSEO","31.4447",NA,NA,NA,"6738","2"
"115","2012_6738_2_SL.avi","27736",NA,NA,NA,NA,46,7.79,"4944.34","18.928",NA,NA,"-864.261","1249.427","-4705.155","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","18",NA,NA,NA,NA,NA,"CSEO","31.874",NA,NA,NA,"6738","2"
"116","2012_6738_2_SL.avi","36692",NA,NA,NA,NA,41,3.601,"4337.862","25.978",NA,NA,"1685.565","792.343","-3917.666","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","19",NA,NA,NA,NA,NA,"CSEO","36.8545",NA,NA,NA,"6738","2"
"117","2012_6738_2_SL.avi","37620",NA,NA,NA,NA,41,1.799,"4811.067","13.949",NA,NA,"-863.266","673.147","-4684.87","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","20",NA,NA,NA,NA,NA,"CSEO","37.3706",NA,NA,NA,"6738","2"
"118","2012_6738_2_SL.avi","37695",NA,NA,NA,541.333,65,0.713,"3607.206","15.57","69.348",26.1,"921.682","221.253","-3480.443","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","yelloweye","145","145","21","AD","Fish resting on bottom",NA,NA,NA,"CSEO","37.4123",NA,"0.331",NA,"6738","2"
"119","2012_6738_2_SL.avi","37623",NA,NA,NA,NA,37,7.38,"4564.819","14.41",NA,NA,"610.946","861.668","-4440.928","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","yelloweye","145","145","21","AD","Fish resting on bottom",NA,NA,NA,"CSEO","37.3723",NA,NA,NA,"6738","2"
"120","2012_6738_2_SL.avi","38662",NA,NA,NA,NA,24,1.568,"3710.892","11.029",NA,NA,"-672.258","149.098","-3646.445","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","22",NA,NA,NA,NA,NA,"CSEO","37.9501",NA,NA,NA,"6738","2"
"121","2012_6738_2_SL.avi","38920",NA,NA,NA,NA,23,2.551,"3193.809","23.978",NA,NA,"-1180.998","-601.521","-2905.827","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","23",NA,NA,NA,NA,NA,"CSEO","38.0935",NA,NA,NA,"6738","2"
"122","2012_6738_2_SL.avi","39702",NA,NA,NA,NA,32,0.053,"3717.394","28.187",NA,NA,"1566.917","721.288","-3292.952","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","24",NA,NA,NA,NA,NA,"CSEO","38.5284",NA,NA,NA,"6738","2"
"123","2012_6738_2_SL.avi","39974",NA,NA,NA,NA,13,1.157,"2418.476","21.397",NA,NA,"-878.005","-135.813","-2249.375","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","25",NA,NA,NA,NA,NA,"CSEO","38.6797",NA,NA,NA,"6738","2"
"124","2012_6738_2_SL.avi","51462",NA,NA,NA,NA,10,2.36,"2189.232","22.485",NA,NA,"828.024","-167.727","-2019.649","1","Jenny Stahl","0",NA,"2012","6738","2","Line","halibut","halibut","200","200","26",NA,NA,NA,NA,NA,"CSEO","45.0683",NA,NA,NA,"6738","2"
"125","2012_6738_2_SL.avi","51463",NA,NA,NA,571.632,16,3.293,"2211.348","15.5","29.283",15.221,"587.565","-109.471","-2129.048","1","Jenny Stahl","0",NA,"2012","6738","2","Line","halibut","halibut","200","200","26",NA,NA,NA,NA,NA,"CSEO","45.0688",NA,"3.168",NA,"6738","2"
"126","2012_6738_2_SL.avi","54903",NA,NA,NA,NA,27,2.112,"3472.072","26.241",NA,NA,"1451.543","432.23","-3124.337","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","quillback","147","147","27",NA,NA,NA,NA,NA,"CSEO","46.9818",NA,NA,NA,"6738","2"
"127","2012_6738_2_SL.avi","59409",NA,NA,NA,NA,22,3.483,"3373.482","14.749",NA,NA,"-841.396","-242.921","-3257.824","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","rosethorn","150","150","28",NA,NA,NA,NA,NA,"CSEO","49.4877",NA,NA,NA,"6738","2"
"128","2012_6738_2_SL.avi","59386",NA,NA,NA,NA,53,8.998,"4988.496","22.505",NA,NA,"-1767.342","622.78","-4623.174","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","yelloweye","145","145","29","SU","Fish milling",NA,NA,NA,"CSEO","49.4749",NA,NA,NA,"6738","2"
"129","2012_6738_2_SL.avi","59469",NA,NA,NA,380.125,62,2.263,"4353.88","26.391","2.557",14.866,"-1935.162","-106.53","-3898.726","1","Jenny Stahl","0",NA,"2012","6738","2","Line","rockfish","yelloweye","145","145","29","SU","Fish milling",NA,NA,NA,"CSEO","49.521",NA,"1.841",NA,"6738","2"
"130","2012_6739_1_SL.avi","1774",NA,NA,NA,NA,21,3.246,"3636.891","6.413",NA,NA,"-135.867","304.443","-3621.578","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","rosethorn","150","150","1",NA,NA,NA,NA,NA,"CSEO","17.4363",NA,NA,NA,"6739","1"
"131","2012_6739_1_SL.avi","2561",NA,NA,NA,NA,12,3.162,"2257.852","24.859",NA,NA,"-861.621","-442.428","-2039.549","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","rosethorn","150","150","2",NA,NA,NA,NA,NA,"CSEO","17.8739",NA,NA,NA,"6739","1"
"132","2012_6739_1_SL.avi","3125",NA,NA,NA,NA,29,4.295,"3566.505","25.681",NA,NA,"-1481.462","370.815","-3223","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish",NA,NA,NA,"3",NA,NA,NA,NA,NA,"CSEO","18.1876",NA,NA,NA,"6739","1"
"133","2012_6739_1_SL.avi","14768",NA,NA,NA,NA,25,7.47,"3782.136","14.898",NA,NA,"167.913","878.381","-3674.888","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","yelloweye","145","145","4","AD","Fish milling",NA,NA,NA,"CSEO","24.6624",NA,NA,NA,"6739","1"
"134","2012_6739_1_SL.avi","14769",NA,NA,NA,446.817,8,7.522,"3710.913","14.836","0.832",3.737,"-63.546","870.102","-3606.904","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","yelloweye","145","145","4","AD","Fish milling",NA,NA,NA,"CSEO","24.6629",NA,"3.915",NA,"6739","1"
"135","2012_6739_1_SL.avi","16800",NA,NA,NA,NA,8,2.613,"1915.907","23.084",NA,NA,"-596.719","-494.402","-1752.196","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","rosethorn","150","150","5",NA,NA,NA,NA,NA,"CSEO","25.7924",NA,NA,NA,"6739","1"
"136","2012_6739_1_SL.avi","21545",NA,NA,NA,NA,13,4.947,"2779.176","3",NA,NA,"80.774","-181.073","-2772.095","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","rosethorn","150","150","6",NA,NA,NA,NA,NA,"CSEO","28.4311",NA,NA,NA,"6739","1"
"137","2012_6739_1_SL.avi","29748",NA,NA,NA,NA,35,9.772,"3980.21","24.524",NA,NA,"-1406.966","787.218","-3639.066","1","Jenny Stahl","0",NA,"2012","6739","1","Line","cod",NA,NA,NA,"7",NA,"Fish being chased",NA,"chased by lingcod",NA,"CSEO","32.9929",NA,NA,NA,"6739","1"
"138","2012_6739_1_SL.avi","29840",NA,NA,NA,NA,15,3.376,"2496.521","27.562",NA,NA,"-1041.921","450.762","-2223.473","1","Jenny Stahl","0",NA,"2012","6739","1","Line","greenling","lingcod","130","130","8",NA,NA,NA,NA,NA,"CSEO","33.0441",NA,NA,NA,"6739","1"
"139","2012_6739_1_SL.avi","29887",NA,NA,NA,885.514,13,3.437,"1868.237","13.041","33.549",11.372,"-284.937","271.173","-1826.359","1","Jenny Stahl","0",NA,"2012","6739","1","Line","greenling","lingcod","130","130","8",NA,NA,NA,NA,NA,"CSEO","33.0702",NA,"3.589",NA,"6739","1"
"140","2012_6739_1_SL.avi","31082",NA,NA,NA,NA,8,4.774,"2170.887","7.377",NA,NA,"-46.373","-321.443","-2146.456","1","Jenny Stahl","0",NA,"2012","6739","1","Line","cod",NA,NA,NA,"9",NA,NA,NA,"cod with barbel",NA,"CSEO","33.7347",NA,NA,NA,"6739","1"
"141","2012_6739_1_SL.avi","35373",NA,NA,NA,NA,8,1.557,"2052.164","11.044",NA,NA,"-85.093","-427.358","-2005.368","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","rosethorn","150","150","10",NA,NA,NA,NA,NA,"CSEO","36.121",NA,NA,NA,"6739","1"
"142","2012_6739_1_SL.avi","36235",NA,NA,NA,NA,21,6.853,"3203.545","19.482",NA,NA,"-890.09","525.426","-3032.222","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","rosethorn","150","150","11",NA,NA,NA,NA,NA,"CSEO","36.6004",NA,NA,NA,"6739","1"
"143","2012_6739_1_SL.avi","36936",NA,NA,NA,NA,42,9.57,"4524.357","22.83",NA,NA,"1239.898","1152.02","-4195.868","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","yelloweye","145","145","12","AD","Fish moving slowly into frame",NA,NA,NA,"CSEO","36.9902",NA,NA,NA,"6739","1"
"144","2012_6739_1_SL.avi","37017",NA,NA,NA,607.086,26,4.49,"3470.903","20.785","0.969",13.407,"1144.543","384.681","-3254.106","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","yelloweye","145","145","12","AD","Fish moving slowly into frame",NA,NA,NA,"CSEO","37.0353",NA,"0.942",NA,"6739","1"
"145","2012_6739_1_SL.avi","39329",NA,NA,NA,NA,7,9.535,"2047.462","0.81",NA,NA,"-23.846","-60.772","-2046.421","1","Jenny Stahl","0",NA,"2012","6739","1","Line","ratfish","ratfish","714","714","13",NA,NA,NA,NA,NA,"CSEO","38.321",NA,NA,NA,"6739","1"
"146","2012_6739_1_SL.avi","43254",NA,NA,NA,NA,16,2.202,"3148.519","6.575",NA,NA,"-344.456","38.602","-3129.382","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish",NA,NA,NA,"14",NA,NA,NA,"greenstriped?",NA,"CSEO","40.5037",NA,NA,NA,"6739","1"
"147","2012_6739_1_SL.avi","50329",NA,NA,NA,NA,16,1.91,"3183.796","1.868",NA,NA,"-81.107","-133.714","-3179.953","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","rosethorn","150","150","15",NA,NA,NA,NA,NA,"CSEO","44.4382",NA,NA,NA,"6739","1"
"148","2012_6739_1_SL.avi","52039",NA,NA,NA,NA,12,5.665,"2743.052","2.393",NA,NA,"-113.354","-42.987","-2740.372","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","rosethorn","150","150","16",NA,NA,NA,NA,NA,"CSEO","45.3891",NA,NA,NA,"6739","1"
"149","2012_6739_1_SL.avi","54024",NA,NA,NA,NA,4,0.524,"1300.956","31.182",NA,NA,"-493.016","434.74","-1122.685","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish",NA,NA,NA,"17",NA,NA,NA,NA,NA,"CSEO","46.493",NA,NA,NA,"6739","1"
"150","2012_6739_1_SL.avi","54147",NA,NA,NA,NA,1,0.354,"664.855","21.046",NA,NA,"-60.89","217.37","-625.36","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish",NA,NA,NA,"18",NA,NA,NA,NA,NA,"CSEO","46.5614",NA,NA,NA,"6739","1"
"151","2012_6739_1_SL.avi","60953",NA,NA,NA,NA,14,4.253,"2455.47","24.234",NA,NA,"-949.233","-387.256","-2231.215","1","Jenny Stahl","0",NA,"2012","6739","1","Line","rockfish","yelloweye","145","145","19","AD","Fish seeking cover",NA,"No length-can't see head",NA,"CSEO","50.3463",NA,NA,NA,"6739","1"
"152","2012_6739_2_SL.avi","1171",NA,NA,NA,NA,13,8.387,"2706.077","10.275",NA,NA,"463.855","75.826","-2664.947","1","Jenny Stahl","0",NA,"2012","6739","2","Line","rockfish","rosethorn","150","150","1",NA,NA,NA,NA,NA,"CSEO","17.1009",NA,NA,NA,"6739","2"
"153","2012_6739_2_SL.avi","3889",NA,NA,NA,NA,25,3.06,"3798.611","12.264",NA,NA,"797.136","44.719","-3713.761","1","Jenny Stahl","0",NA,"2012","6739","2","Line","rockfish","yelloweye","145","145","2","AD","Fish milling",NA,NA,NA,"CSEO","18.6124",NA,NA,NA,"6739","2"
"154","2012_6739_2_SL.avi","3968",NA,NA,NA,401.762,13,8.106,"3594.397","12.622","0.635",10.886,"549.53","-637.08","-3494.544","1","Jenny Stahl","0",NA,"2012","6739","2","Line","rockfish","yelloweye","145","145","2","AD","Fish milling",NA,NA,NA,"CSEO","18.6564",NA,"1.951",NA,"6739","2"
"155","2012_6739_2_SL.avi","17684",NA,NA,NA,NA,30,3.213,"4122.038","10.322",NA,NA,"-343.542","-741.581","-4040.202","1","Jenny Stahl","0",NA,"2012","6739","2","Line","rockfish","yelloweye","145","145","3","AD","Fish milling",NA,NA,NA,"CSEO","26.284",NA,NA,NA,"6739","2"
"156","2012_6739_2_SL.avi","17705",NA,NA,NA,366.459,37,4.378,"3729.451","11.803","28.955",21.237,"-377.009","-742.134","-3635.368","1","Jenny Stahl","0",NA,"2012","6739","2","Line","rockfish","yelloweye","145","145","3","AD","Fish milling",NA,NA,NA,"CSEO","26.2957",NA,"5.933",NA,"6739","2"
"157","2012_6739_2_SL.avi","19754",NA,NA,NA,325.528,33,4.925,"3690.387","10.837","24.195",0.034,"-321.831","536.027","-3637.039","1","Jenny Stahl","0",NA,"2012","6739","2","Line","rockfish","yelloweye","145","145","4","SU","Fish milling",NA,NA,NA,"CSEO","27.4351",NA,"3.454",NA,"6739","2"
"158","2012_6739_2_SL.avi","19740",NA,NA,NA,NA,29,2.017,"4081.767","14.407",NA,NA,"-535.133","777.287","-3971.181","1","Jenny Stahl","0",NA,"2012","6739","2","Line","rockfish","yelloweye","145","145","4","SU","Fish milling",NA,NA,NA,"CSEO","27.4273",NA,NA,NA,"6739","2"
"159","2012_6739_2_SL.avi","19902",NA,NA,NA,NA,15,6.241,"2714.831","21.166",NA,NA,"577.128","-847.026","-2513.917","1","Jenny Stahl","0",NA,"2012","6739","2","Line","rockfish",NA,NA,NA,"5",NA,NA,NA,"dusky?",NA,"CSEO","27.5174",NA,NA,NA,"6739","2"
