Filename,Frame,Time (HMS),Seconds,Period,Period time (HMS),Image row,Image col,OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Start_End,Comment,Event Time HH:MM:SS
SL_2018SSEO_Dive_23_15-28-33.000.avi,73736,16:13:16,58396,,,405,590,QC,amy,,,2018,23,,,,,,,Good,Good Going Forward,GGF,GGF,28,AD,Passing,,,can see in belly
SL_2018SSEO_Dive_23_15-28-33.000.avi,74649,16:13:46,58426,,,551,799,QC,amy,,,2018,23,,,,,,,Good,Good Going Forward,GGF,GGF,29,AD,Passing,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,75459,16:14:13,58453,,,388,635,QC,amy,,,2018,23,,,,,,,Good,Good Going Forward,GGF,GGF,30,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_23_15-28-33.000.avi,75722,16:14:22,58462,,,396,579,QC,amy,,,2018,23,,,,,,,Good,Good Going Forward,GGF,GGF,31,AD,Passing,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,77131,16:15:09,58509,,,680,796,QC,amy,,,2018,23,,,,,,,Good,Good Going Forward,GGF,GGF,32,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_23_15-28-33.000.avi,77559,16:15:23,58523,,,368,622,QC,amy,,,2018,23,,,,,,,Good,Good Going Forward,GGF,GGF,33,AD,Passing,,,16:15:23
SL_2018SSEO_Dive_23_15-28-33.000.avi,78218,16:15:45,58545,,,580,535,QC,amy,,,2018,23,,,,,,,Good,Good Going Forward,GGF,GGF,34,AD,Passing,END,,16:15:45
SL_2018SSEO_Dive_24_19-48-04.000.avi,211,19:48:13,71293,,,402,669,QC,amy,,,2018,24,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,
SL_2018SSEO_Dive_24_19-48-04.000.avi,27068,20:03:08,72188,,,433,639,QC,amy,,,2018,24,,,,,,,Bad,loitering in same area,BLA,BLA,2,AD,Passing,,,20:03:08
SL_2018SSEO_Dive_24_19-48-04.000.avi,27403,20:03:19,72199,,,363,665,QC,amy,,,2018,24,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2018SSEO_Dive_24_19-48-04.000.avi,57636,20:20:07,73207,,,551,799,QC,amy,,,2018,24,,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,END,,20:20:07
SL_2018SSEO_Dive_25_04-59-12.000.avi,171,4:59:21,17961,,,450,667,QC,amy,,,2018,25,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,4:49:20
SL_2018SSEO_Dive_25_04-59-12.000.avi,8192,5:03:48,18228,,,559,759,QC,amy,,,2018,25,,,,,,,Bad,loitering in same area,BLA,BLA,2,AD,Passing,,,
SL_2018SSEO_Dive_25_04-59-12.000.avi,8480,5:03:58,18238,,,460,543,QC,amy,,,2018,25,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2018SSEO_Dive_25_04-59-12.000.avi,14032,5:07:03,18423,,,497,707,QC,amy,,,2018,25,,,,,,,Bad,loitering in same area,BLA,BLA,4,AD,Passing,,,
SL_2018SSEO_Dive_25_04-59-12.000.avi,14380,5:07:14,18434,,,498,638,QC,amy,,,2018,25,,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,,5:07:14
SL_2018SSEO_Dive_25_04-59-12.000.avi,20783,5:10:48,18648,,,476,646,QC,amy,,,2018,25,,,,,,,Good,Good Going Forward,GGF,GGF,6,AD,Passing,,can see in belly,5:10:47
SL_2018SSEO_Dive_25_04-59-12.000.avi,21345,5:11:07,18667,,,562,794,QC,amy,,,2018,25,,,,,,,Good,Good Going Forward,GGF,GGF,7,AD,Passing,,,
SL_2018SSEO_Dive_25_04-59-12.000.avi,28274,5:14:57,18897,,,483,612,QC,amy,,,2018,25,,,,,,,Good,Good Going Forward,GGF,GGF,8,AD,Passing,,can see in belly,5:14:57
SL_2018SSEO_Dive_25_04-59-12.000.avi,28697,5:15:12,18912,,,530,787,QC,amy,,,2018,25,,,,,,,Good,Good Going Forward,GGF,GGF,9,AD,Passing,,,
SL_2018SSEO_Dive_25_04-59-12.000.avi,72561,5:39:34,20374,,,551,799,QC,amy,,,2018,25,,,,,,,Good,Good Going Forward,GGF,GGF,10,AD,Passing,END,,5:39:33
SL_2018SSEO_Dive_26_11-56-23.000.avi,125,11:56:28,42988,,,564,737,QC,amy,,,2018,26,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,11:56:29
SL_2018SSEO_Dive_26_11-56-23.000.avi,27680,12:11:47,43907,,,616,654,QC,amy,,,2018,26,,,,,,,Bad,loitering in same area,BLA,BLA,2,AD,Passing,,,12:11:47
SL_2018SSEO_Dive_26_11-56-23.000.avi,28001,12:11:57,43917,,,432,724,QC,amy,,,2018,26,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2018SSEO_Dive_26_11-56-23.000.avi,32890,12:14:40,44080,,,447,691,QC,amy,,,2018,26,,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,END,dive cut short,12:14:41
SL_2018SSEO_Dive_27_07-25-46.000.avi,147,7:25:53,26753,,,551,799,QC,amy,,,2018,27,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,7:25:52
SL_2018SSEO_Dive_27_07-25-46.000.avi,733,7:26:12,26772,,,551,799,QC,amy,,,2018,27,,,,,,,Bad,loitering in same area,BLA,BLA,2,AD,Passing,,,
SL_2018SSEO_Dive_27_07-25-46.000.avi,1212,7:26:28,26788,,,625,774,QC,amy,,,2018,27,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2018SSEO_Dive_27_07-25-46.000.avi,52439,7:54:56,28496,,,582,736,QC,amy,,,2018,27,,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,can see in belly,7:54:55
SL_2018SSEO_Dive_27_07-25-46.000.avi,52738,7:55:06,28506,,,398,705,QC,amy,,,2018,27,,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,,
SL_2018SSEO_Dive_27_07-25-46.000.avi,62127,8:00:19,28819,,,684,663,QC,amy,,,2018,27,,,,,,,Good,Good Going Forward,GGF,GGF,6,AD,Passing,END,,8:00:18
SL_2018SSEO_Dive_28_09-51-08.000.avi,331,9:51:21,35481,,,551,799,QC,amy,,,2018,28,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,9:51:21
SL_2018SSEO_Dive_28_09-51-08.000.avi,64559,10:27:02,37622,,,435,638,QC,amy,,,2018,28,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,END,,10:27:02
SL_2018SSEO_Dive_29_13-39-34.000.avi,190,13:39:41,49181,,,290,616,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,13:39:42
SL_2018SSEO_Dive_29_13-39-34.000.avi,21669,13:51:37,49897,,,551,799,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_29_13-39-34.000.avi,21965,13:51:47,49907,,,337,611,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,13:51:47
SL_2018SSEO_Dive_29_13-39-34.000.avi,31395,13:57:01,50221,,,412,563,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_29_13-39-34.000.avi,31759,13:57:14,50234,,,404,766,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,40441,14:02:03,50523,,,366,741,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,6,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_29_13-39-34.000.avi,40716,14:02:12,50532,,,342,779,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,7,AD,Passing,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,44296,14:04:12,50652,,,441,706,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,8,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_29_13-39-34.000.avi,44629,14:04:23,50663,,,359,774,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,9,AD,Passing,,,14:04:23
SL_2018SSEO_Dive_29_13-39-34.000.avi,68410,14:17:35,51455,,,762,857,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,10,AD,Passing,,can see in belly,14:17:36
SL_2018SSEO_Dive_29_13-39-34.000.avi,68787,14:17:48,51468,,,360,690,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,11,AD,Passing,,,14:17:48
SL_2018SSEO_Dive_29_13-39-34.000.avi,75845,14:21:43,51703,,,434,773,QC,amy,,,2018,29,,,,,,,Good,Good Going Forward,GGF,GGF,12,AD,Passing,END,,14:21:43
SL_2018SSEO_Dive_30_14-57-58.000.avi,140,14:58:06,53886,,,551,799,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,14:58:05
SL_2018SSEO_Dive_30_14-57-58.000.avi,24737,15:11:46,54706,,,363,606,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,can see in belly,15:11:45
SL_2018SSEO_Dive_30_14-57-58.000.avi,25246,15:12:03,54723,,,573,786,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,26863,15:12:56,54776,,,460,702,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,can see in belly,15:12:56
SL_2018SSEO_Dive_30_14-57-58.000.avi,27097,15:13:04,54784,,,367,632,QC,amy,,,2018,30,,,,,,,Bad,lost bottom visual,BLB,BLB,5,AD,Passing,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,27649,15:13:23,54803,,,551,799,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,6,AD,Passing,,can see in belly,15:13:22
SL_2018SSEO_Dive_30_14-57-58.000.avi,27894,15:13:31,54811,,,279,647,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,7,AD,Passing,,,15:13:30
SL_2018SSEO_Dive_30_14-57-58.000.avi,56212,15:29:15,55755,,,546,695,QC,amy,,,2018,30,,,,,,,Bad,loitering in same area,BLA,BLA,8,AD,Passing,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,56962,15:29:40,55780,,,327,674,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,9,AD,Passing,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,58297,15:30:24,55824,,,328,619,QC,amy,,,2018,30,,,,,,,Bad,loitering in same area,BLA,BLA,10,AD,Passing,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,58908,15:30:45,55845,,,334,623,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,11,AD,Passing,,,15:30:44
SL_2018SSEO_Dive_30_14-57-58.000.avi,59100,15:30:51,55851,,,335,642,QC,amy,,,2018,30,,,,,,,Bad,loitering in same area,BLA,BLA,13,AD,Passing,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,59396,15:31:01,55861,,,353,675,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,12,AD,Passing,,,15:31:00
SL_2018SSEO_Dive_30_14-57-58.000.avi,60488,15:31:37,55897,,,386,622,QC,amy,,,2018,30,,,,,,,Bad,loitering in same area,BLA,BLA,14,AD,Passing,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,60843,15:31:49,55909,,,372,590,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,15,AD,Passing,,,15:31:49
SL_2018SSEO_Dive_30_14-57-58.000.avi,70096,15:36:58,56218,,,502,672,QC,amy,,,2018,30,,,,,,,Good,Good Going Forward,GGF,GGF,16,AD,Passing,END,,15:36:57
SL_2018SSEO_Dive_31_16-12-26.000.avi,141,16:12:40,58360,,,405,676,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,16:12:40
SL_2018SSEO_Dive_31_16-12-26.000.avi,5730,16:15:46,58546,,,571,803,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_31_16-12-26.000.avi,5867,16:15:51,58551,,,424,595,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,6660,16:16:17,58577,,,310,632,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_31_16-12-26.000.avi,6862,16:16:24,58584,,,346,610,QC,amy,,,2018,31,,,,,,,Bad,lost bottom visual,BLB,BLB,5,AD,Passing,,,16:16:24
SL_2018SSEO_Dive_31_16-12-26.000.avi,7134,16:16:33,58593,,,455,683,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,6,AD,Passing,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,31569,16:30:07,59407,,,551,799,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,7,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_31_16-12-26.000.avi,32172,16:30:27,59427,,,203,359,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,8,AD,Passing,,,16:30:27
SL_2018SSEO_Dive_31_16-12-26.000.avi,45991,16:38:08,59888,,,551,799,QC,amy,,,2018,31,,,,,,,Bad,lost bottom visual,BLB,BLB,9,AD,Passing,,,16:38:08
SL_2018SSEO_Dive_31_16-12-26.000.avi,46603,16:38:28,59908,,,551,799,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,11,AD,Passing,,can see in belly,
SL_2018SSEO_Dive_31_16-12-26.000.avi,46774,16:38:34,59914,,,397,836,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,10,AD,Passing,,,16:38:34
SL_2018SSEO_Dive_31_16-12-26.000.avi,60366,16:46:07,60367,,,547,799,QC,amy,,,2018,31,,,,,,,Good,Good Going Forward,GGF,GGF,12,AD,Passing,END,,16:46:07
SL_2018SSEO_Dive_32_19-20-48.000.avi,100,19:20:56,69656,,,551,799,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,19:20:56
SL_2018SSEO_Dive_32_19-20-48.000.avi,3954,19:23:05,69785,,,551,798,QC,amy,,,2018,32,,,,,,,Bad,loitering in same area,BLA,BLA,2,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,4223,19:23:14,69794,,,571,798,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,4868,19:23:35,69815,,,646,610,QC,amy,,,2018,32,,,,,,,Bad,loitering in same area,BLA,BLA,4,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,5208,19:23:47,69827,,,550,576,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,5,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,8858,19:25:48,69948,,,441,566,QC,amy,,,2018,32,,,,,,,Bad,loitering in same area,BLA,BLA,6,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,9164,19:25:58,69958,,,551,799,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,7,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,11071,19:27:02,70022,,,553,792,QC,amy,,,2018,32,,,,,,,Bad,loitering in same area,BLA,BLA,8,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,11615,19:27:20,70040,,,551,799,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,9,AD,Passing,,,19:27:20
SL_2018SSEO_Dive_32_19-20-48.000.avi,16437,19:30:01,70201,,,594,850,QC,amy,,,2018,32,,,,,,,Bad,loitering in same area,BLA,BLA,10,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,16858,19:30:15,70215,,,422,685,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,11,AD,Passing,,,19:30:15
SL_2018SSEO_Dive_32_19-20-48.000.avi,55165,19:51:32,71492,,,551,799,QC,amy,,,2018,32,,,,,,,Bad,loitering in same area,BLA,BLA,12,AD,Passing,,,19:51:31
SL_2018SSEO_Dive_32_19-20-48.000.avi,55373,19:51:39,71499,,,444,545,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,13,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,66101,19:57:36,71856,,,551,799,QC,amy,,,2018,32,,,,,,,Bad,loitering in same area,BLA,BLA,14,AD,Passing,,,19:57:36
SL_2018SSEO_Dive_32_19-20-48.000.avi,66391,19:57:46,71866,,,491,497,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,15,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,73181,20:01:32,72092,,,524,797,QC,amy,,,2018,32,,,,,,,Bad,loitering in same area,BLA,BLA,16,AD,Passing,,,
SL_2018SSEO_Dive_32_19-20-48.000.avi,73686,20:01:49,72109,,,547,808,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,17,AD,Passing,,,20:01:49
SL_2018SSEO_Dive_32_19-20-48.000.avi,81989,20:06:26,72386,,,551,799,QC,amy,,,2018,32,,,,,,,Good,Good Going Forward,GGF,GGF,18,AD,Passing,END,,20:06:26
SL_2018SSEO_Dive_33_20-39-00.000.avi,160,20:39:10,74350,,,386,640,QC,amy,,,2018,33,,,,,,,Good,Good Going Forward,GGF,GGF,1,AD,Passing,START,,20:39:10
SL_2018SSEO_Dive_33_20-39-00.000.avi,45986,21:04:38,75878,,,789,736,QC,amy,,,2018,33,,,,,,,Good,Good Going Forward,GGF,GGF,2,AD,Passing,,can see in belly,21:04:37
SL_2018SSEO_Dive_33_20-39-00.000.avi,47082,21:05:14,75914,,,732,749,QC,amy,,,2018,33,,,,,,,Good,Good Going Forward,GGF,GGF,3,AD,Passing,,,
SL_2018SSEO_Dive_33_20-39-00.000.avi,83651,21:25:33,77133,,,425,694,QC,amy,,,2018,33,,,,,,,Good,Good Going Forward,GGF,GGF,4,AD,Passing,END,,21:25:33
