Filename,Frame,Time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2019_EYKT_Dive_26_11-10-15.000.avi,23296,11:23:16,,17.859,2.175,2864.245,25.608,,,1237.23,-52.721,-2582.709,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,12,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,23700,11:23:29,,26.479,1.684,3362.263,19.876,,,-997.987,-570.117,-3159.716,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,tiger,148,148,13,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,24627,11:24:00,,45.547,2.929,4609.293,11.861,,,-811.096,471.525,-4512.8,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,14,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,24627,11:24:00,,6.1,0.103,1651.276,31.584,,,773.436,-392.611,-1405.122,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,15,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,24627,11:24:00,,24.063,2.592,3207.128,25.908,,,1250.398,620.949,-2887.316,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,16,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,26107,11:24:49,541.727,63.976,2.035,5807.249,24.896,1.473,20.515,1574.799,1869.861,-5267.615,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,13,AD,Feeding,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,26622,11:25:06,,36.455,0.864,4024.144,15.521,,,-694.073,807.782,-3880.656,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,17,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,26964,11:25:18,,19.549,0.657,3047.428,11.915,,,-617.312,109.73,-2982.232,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,18,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,27734,11:25:43,,62.831,0.168,5151.487,23.353,,,1253.724,1592.848,-4735.908,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,19,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,27950,11:25:51,651.989,115.297,1.523,5137.7,31.436,56.32,21.452,2067.759,1704.193,-4383.613,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,20,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,28157,11:25:58,899.285,30.376,3.784,3864.559,10.671,13.887,12.952,-437.286,566.47,-3797.724,1,KelliiWood,115,N/A,2019,26,36,Line,prowfish,prowfish,215,215,21,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,28157,11:25:58,,66.353,3.995,5381.607,21.689,,,-1890.398,598.127,-5003.032,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,22,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,28408,11:26:06,,34.877,0.879,3938.499,15.461,,,811.992,650.402,-3798.608,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,23,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,28459,11:26:08,447.84,34.577,3.029,4423.97,15.245,14.538,2.326,79.713,1160.54,-4268.291,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,24,AD,Fish chasing other fish,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,28571,11:26:11,635.397,51.54,0.375,3456.416,27.748,45.706,15.305,1098.38,1176.125,-3058.938,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,26,AD,Fish chasing other fish,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,28571,11:26:11,741.294,80.918,1.093,4086.391,30.008,59.57,14.09,1686.074,1154.886,-3538.641,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,27,AD,Fish chasing other fish,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,28571,11:26:11,,63.148,1.056,5440.398,15.846,,,-254.097,1442.625,-5239.484,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,tiger,148,148,25,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,29074,11:26:28,,34.653,0.971,4092.243,9.636,,,341.495,577.605,-4036.857,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,28,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,29983,11:26:58,,24.999,0.175,3307.933,20.093,,,1062.581,390.546,-3108.186,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,silvergray,157,157,29,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,30484,11:27:15,,39.345,0.411,4317.427,13.797,,,-1029.099,-50.099,-4192.686,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,30,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,30650,11:27:21,,38.718,0.213,4296.502,28.447,,,2046.36,16.549,-3777.839,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,31,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,30956,11:27:31,,34.422,3.816,4125.272,9.648,,,691.288,-7.348,-4066.932,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,32,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,31077,11:27:35,606.537,72.898,1.955,4660.619,4.515,27.644,9.77,86.59,356.537,-4646.155,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,33,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,31077,11:27:35,847.173,108.145,3.041,5572.406,9.513,28.822,14.297,-757.751,523.485,-5495.769,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,34,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,31109,11:27:36,,61.072,7.747,5141.948,21.949,,,1767.715,735.232,-4772.237,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,35,,,,NO LENGTH; too far away,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,31109,11:27:36,,67.713,1.95,5351.539,22.393,,,-1719.722,1075.145,-4952.331,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,36,,,,NO LENGTH; too dark,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,31513,11:27:49,927.6,160.361,0.482,6652.486,14.235,31.082,10.452,-759.714,1448.789,-6448.21,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,37,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,32726,11:28:30,609.604,75.028,0.803,5095.064,14.826,22.612,14.525,985.345,853.665,-4925.447,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,38,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,34532,11:29:30,,37.997,1.301,4067.313,17.43,,,-974.576,715.563,-3883.453,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,39,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,34758,11:29:38,613.412,98.232,0.597,5997.851,26.917,11.285,8.47,-2272.607,1485.84,-5348.061,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,37,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,34943,11:29:44,,26.526,0.351,3712.842,5.57,,,50.024,342.101,-3696.709,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,40,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,35033,11:29:47,,12.574,0.352,2297.94,21.973,,,594.308,-629.861,-2128.521,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,tiger,148,148,41,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,35968,11:30:18,,51.925,2.063,4705.787,23.148,,,-1667.846,782.97,-4330.09,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,42,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,35968,11:30:18,,37.552,0.904,4118.167,14.439,,,611.375,809.091,-3991.352,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,43,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,35968,11:30:18,,50.047,1.013,4621.404,20.293,,,1141.102,1108.202,-4339.027,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,44,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,36066,11:30:21,602.2,57.68,1.679,4824.292,21.537,16.415,19.387,1258.177,1246.381,-4487.462,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,45,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,36066,11:30:21,,8.471,1.839,1959.576,34.327,,,-896.982,-651.838,-1615.695,1,KelliiWood,115,N/A,2019,26,36,Line,eel,wolf eel,217,217,46,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,36192,11:30:25,,12.436,1.045,2312.648,27.261,,,962.712,-450.104,-2054.005,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,47,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,36550,11:30:37,,31.613,2.474,4067.069,4.539,,,-287.14,129.194,-4054.863,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,48,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,37282,11:31:02,,54.558,0.201,4810.458,21.348,,,1268.788,1189.014,-4485.19,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,49,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,37417,11:31:06,702.616,169.582,0.489,5453.692,27.197,77.075,13.56,-2354.06,819.362,-4850.753,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,37,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,37782,11:31:18,,40.849,0.451,4393.225,31.396,,,-2251.84,393.65,-3751.624,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,50,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,38814,11:31:53,,6.028,0.288,1599.77,25.496,,,-640.854,-257.797,-1442.952,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,dusky,172,172,51,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,38937,11:31:57,,35.848,0.277,3909.538,20.383,,,944.205,966.471,-3668.637,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,52,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,39058,11:32:01,,15.568,1.376,2708.927,12.865,,,595.678,83.971,-2641.288,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,dusky,172,172,53,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,39477,11:32:15,,22.008,0.025,3111.7,31.583,,,-1434.635,762.49,-2653.885,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,54,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,39477,11:32:15,,20.566,1.532,2995.71,20.957,,,-1019.441,318.608,-2798.84,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,rosethorn,150,150,55,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,39545,11:32:17,,2.249,0.142,1011.386,8.141,,,139.777,27.244,-1001.31,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,56,AD,Attracted,,RIGHT IN FRONT OF ROV,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,39945,11:32:30,,70.5,6.151,5479.561,29.712,,,-2243.863,1510.96,-4765.256,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,dusky,172,172,57,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,39945,11:32:30,,55.526,0.297,4929.811,22.078,,,-1775.795,510.953,-4570.395,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,dusky,172,172,58,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,40562,11:32:51,,45.107,0.924,4507.923,25.034,,,348.453,1859.085,-4091.913,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,dusky,172,172,59,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,40633,11:32:53,,67.904,2.138,5350.19,28.038,,,1707.631,-1865.101,-4714.862,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,tiger,148,148,60,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,41006,11:33:06,605.482,18.006,1.633,2341.93,23.829,19.571,9.396,-944.732,52.184,-2142.287,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,61,AD,Attracted,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44129,11:34:50,,32.977,0.21,3831.911,30.337,,,-1824.513,-659.071,-3304.591,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,62,,,,NO LENGTH; wrong direction,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44129,11:34:50,,40.042,3.492,4278.682,13.41,,,-917.083,-395.689,-4160.469,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,63,,,,NO LENGTH; wrong direction,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44129,11:34:50,,75.006,3.131,5777.995,19.175,,,1811.513,543.789,-5459.665,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,64,,,,NO LENGTH; wrong direction,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44269,11:34:55,278.399,75.799,0.682,3782.84,8.754,48.154,9.079,-322.847,-476.686,-3738.772,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,65,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44269,11:34:55,172.875,90.121,0.796,4653.529,2.536,34.813,1.446,96.593,-181.806,-4648.973,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,66,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44337,11:34:57,,39.572,2.689,4533.77,6.272,,,16.945,476.955,-4508.58,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,quillback,147,147,67,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44342,11:34:57,605.701,76.979,4.161,5927.481,26.883,8.193,45.169,-2632.36,504.196,-5286.918,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,68,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44484,11:35:02,,28.01,0.469,3516.52,24.328,,,1412.594,-333.983,-3202.959,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,69,JV,Fish resting on bottom,,NO LENGTH; partial view only,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44680,11:35:08,787.922,54.952,2.63,4631.082,22.981,3.455,6.86,1693.061,-634.62,-4263.535,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,70,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,44814,11:35:13,,16.126,0.648,2603.364,28.773,,,-970.76,-801.508,-2278.753,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,71,,,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,45007,11:35:19,124.077,19.381,0.215,2852.152,24.166,7.676,59.295,-354.005,-1112.657,-2602.2,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,230,JV,Fish milling/hovering,,MISSED FIRST ROUND,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,45201,11:35:26,1413.559,56.318,0.658,3737.631,19.633,34.783,25.052,-1106.909,593.218,-3520.331,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,72,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,45271,11:35:28,288.825,55.054,0.243,3108.612,24.099,75.814,20.685,1118.002,-600.998,-2837.664,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,73,JV,Fish resting on bottom,,BABY LINGCOD!!!,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,45354,11:35:31,213.995,74.322,1.265,3409.809,18.409,78.948,15.07,996.547,407.972,-3235.313,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,74,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,45468,11:35:35,917.953,28.697,0.868,2481.828,28.158,78.307,40.208,-1151.669,-212.956,-2188.099,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,75,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,45692,11:35:42,,40.568,0.049,4372.259,30.386,,,-2191.551,282.039,-3772.825,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,76,SU,Fish resting on bottom,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,45766,11:35:45,1259.324,42.849,2.288,3662.277,11.673,21.924,10.012,715.588,192.407,-3586.528,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,77,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,45903,11:35:49,271.374,23.08,0.563,2926.083,27.6,10.195,5.335,-1124.612,-756.961,-2593.11,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,78,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,46130,11:35:57,,22.972,0.599,3102.802,27.716,,,-888.875,-1147.828,-2742.221,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,79,,,,NO LENGTH; too dark,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,47292,11:36:35,,64.354,0.599,5681.578,7.463,,,-716.598,-198.832,-5632.697,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,dusky,172,172,80,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,48158,11:37:04,618.71,107.056,1.331,5296.373,8.176,59.078,52.722,-374.552,653.514,-5242.537,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,81,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,48902,11:37:29,536.007,37.075,0.63,3289.189,22.772,40.366,46.769,-219.211,1254.139,-3032.794,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,82,AD,Fish resting on bottom,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,48902,11:37:29,,29.676,0.722,3708.635,24.523,,,-51.176,1524.915,-3380.235,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,dusky,172,172,83,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,49392,11:37:45,290.651,65.217,1.01,4055.245,28.297,32.953,6.214,1894.472,326.08,-3570.666,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,85,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,49392,11:37:45,,20.487,0.998,3005.577,17.335,,,-818.239,352.52,-2870.49,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,84,,,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,49555,11:37:51,138.294,21.617,2.354,4106.285,6.973,9.201,23.7,-415.021,276.227,-4075.909,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,86,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,49555,11:37:51,,32.301,0.235,3976.533,10.284,,,152.986,677.559,-3915.396,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,87,JV,Fish resting on bottom,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,49730,11:37:57,695.774,121.889,1.402,7474.606,22.083,16.583,39.551,842.755,2680.778,-6926.249,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,88,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,50419,11:38:20,632.595,73.473,4.578,6834.801,15.082,12.409,23.043,-229.406,1763.581,-6599.368,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,89,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,50644,11:38:27,542.585,54.929,2.853,3321.888,9.393,42.911,2.584,479.353,253.258,-3277.35,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,90,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,50772,11:38:31,448.922,211.227,3.496,6322.289,14.656,49.438,5.572,-912.619,1313.701,-6116.588,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,94,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,50796,11:38:32,548.043,196.688,1.828,5550.051,14.236,66.456,9.062,-1237.848,574.918,-5379.616,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,91,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,50854,11:38:34,859.609,97.589,1.045,4927.999,21.631,31.796,0.687,1686.459,675.171,-4580.958,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,93,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,50889,11:38:35,721.888,65.549,0.825,3587.859,21.656,48.477,10.768,-1138.298,676.285,-3334.613,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,95,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,51281,11:38:48,173.057,38.011,0.861,3590.46,17.068,24.574,15.471,-606.275,-861.979,-3432.321,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,96,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,51453,11:38:54,606.83,35.146,0.34,3966.053,19.657,9.221,25.684,1231.666,512.691,-3734.933,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,97,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,51581,11:38:58,467.284,74.494,0.309,4299.024,12.021,32.828,4.501,-833.878,326.033,-4204.754,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,99,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,51581,11:38:58,,37.079,1.845,4123.12,24.711,,,-1721.96,61.241,-3745.827,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,98,SU,Fish milling/hovering,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,51946,11:39:11,1223.649,188.571,3.322,5742.402,20.432,59.739,15.134,-1779.68,922.669,-5381.134,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,100,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,51946,11:39:11,,20.841,0.25,3013.385,22.253,,,-1105.249,-295.096,-2787.801,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,101,JV,Fish resting on bottom,,NO LENGTH; facing ROV,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,52295,11:39:22,132.383,56.215,0.175,4187.433,28.91,9.104,0.719,-2020.21,-129.404,-3665.597,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,102,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,52417,11:39:26,,14.592,0.41,2716.977,5.942,,,3.904,-292.075,-2701.23,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,231,JV,Fish resting on bottom,,MISSED FIRST ROUND,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,52561,11:39:31,228.972,60.904,0.348,4540.009,32.481,5.43,9.68,2265.543,900.851,-3829.813,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,103,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,52795,11:39:39,,14.571,2.08,2487.348,29.45,,,-1009.99,-698.25,-2163.161,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,104,,,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,52890,11:39:42,229.805,96.606,1.427,4324.699,11.437,45.923,5.826,-804.625,296.508,-4238.83,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,105,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,53152,11:39:51,215.497,44.347,1.062,3623.082,31.281,25.89,23.06,-1861.672,-270.401,-3096.415,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,106,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,53152,11:39:51,,22.978,0.863,3192.509,21.657,,,-1163.239,-199.155,-2966.366,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,107,SU,Fish seeking cover,,NO LENGTH; hiding,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,53314,11:39:56,1186.054,24.239,1.798,2651.221,5.013,25.746,13.952,87.035,-214.711,-2641.078,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,108,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,53723,11:40:10,,17.971,0.596,2921.109,31.749,,,-1518.245,-249.723,-2483.031,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,109,SU,Fish resting on bottom,,NO LENGTH; partial view,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,53723,11:40:10,,57.238,7.022,5248.005,9.849,,,-490.07,731.45,-5173.623,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,quillback,147,147,110,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,53723,11:40:10,,29.476,0.837,3690.528,32.457,,,1835.513,731.581,-3116.998,1,KelliiWood,115,N/A,2019,26,36,Line,greenling,lingcod,130,130,111,,,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,53946,11:40:17,226.086,56.744,1.804,4538.749,17.637,17.299,7.585,-1261.825,546.737,-4325.404,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,112,JV,Fish resting on bottom,,,
SL_2019_EYKT_Dive_26_11-10-15.000.avi,54226,11:40:27,163.508,47.184,3.226,3799.705,4.586,26.468,3.675,257.574,161.056,-3787.542,1,KelliiWood,115,N/A,2019,26,36,Line,rockfish,yelloweye,145,145,113,JV,Fish resting on bottom,,,
