Order,Event_ID,Trans,Tran,Dir,Date,J_day,ALDT,Sec,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z
14577,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:41 PM,56561,611947.74,6479325.61,257.5,0.32,2.53,611924.70,6479321.04,86.5
14578,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:42 PM,56562,611947.36,6479325.41,258.8,-0.1,3.25,611924.70,6479321.04,86.5
14579,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:43 PM,56563,611947.07,6479325.22,259.8,-1.52,2.84,611924.70,6479321.04,86.5
14580,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:44 PM,56564,611946.88,6479325.03,259.6,-3.19,0.77,611922.55,6479320.49,87.4
14581,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:45 PM,56565,611946.41,6479324.46,259.8,-3.96,-1.83,611922.55,6479320.49,87.4
14582,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:46 PM,56566,611945.85,6479323.88,261,-2.28,-1.62,611922.55,6479320.49,87.4
14583,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:47 PM,56567,611945.16,6479323.86,261.7,-0.19,1.3,611922.55,6479320.49,87.4
14584,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:48 PM,56568,611944.39,6479323.66,261.8,-0.14,3.07,611922.55,6479320.49,87.4
14585,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:49 PM,56569,611943.53,6479323.08,262.5,-1.49,2.42,611922.55,6479320.49,87.4
14586,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:50 PM,56570,611942.96,6479322.69,264.6,-0.39,1.52,611922.55,6479320.49,87.4
14587,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:51 PM,56571,611942.57,6479322.49,265.3,0.45,1.2,611922.55,6479320.49,87.4
14588,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:52 PM,56572,611941.7,6479322.28,265.2,-3.36,0.48,611917.72,6479320.42,87.2
14589,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:53 PM,56573,611940.85,6479321.7,265.3,-4.31,-0.85,611917.72,6479320.42,87.2
14590,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:54 PM,56574,611940.18,6479321.12,266.9,-0.28,0.02,611917.72,6479320.42,87.2
14591,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:55 PM,56575,611939.1,6479321.28,268.2,0.17,3.42,611917.72,6479320.42,87.2
14592,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:56 PM,56576,611938.03,6479321.43,268.5,-1.09,5.08,611917.72,6479320.42,87.2
14593,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:57 PM,56577,611937.36,6479320.86,268.7,0.38,2.13,611917.72,6479320.42,87.2
14594,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:58 PM,56578,611936.9,6479319.92,269.6,0.2,-2.28,611917.72,6479320.42,87.2
14595,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:42:59 PM,56579,611936.14,6479319.52,270.8,-3.29,-2.27,611917.72,6479320.42,87.2
14596,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:00 PM,56580,611935.64,6479319.69,270.6,-2.17,1.37,611917.72,6479320.42,87.2
14597,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:01 PM,56581,611935.35,6479319.87,270.3,0.36,4.45,611917.72,6479320.42,87.2
14598,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:02 PM,56582,611934.67,6479319.67,270.8,-1.89,4.23,611917.72,6479320.42,87.2
14599,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:03 PM,56583,611933.81,6479319.08,271,-3.77,1.11,611917.72,6479320.42,87.2
14600,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:04 PM,56584,611933.15,6479318.32,271.7,-1.64,-1.92,611917.72,6479320.42,87.2
14601,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:05 PM,56585,611932.48,6479318.12,273.3,1.69,-0.72,611909.70,6479319.62,86.2
14602,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:06 PM,56586,611931.6,6479318.28,273.9,-0.45,3.29,611909.70,6479319.62,86.2
14603,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:07 PM,56587,611930.62,6479318.44,274,-3.15,5.26,611909.70,6479319.62,86.2
14604,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:08 PM,56588,611930.05,6479317.86,275,-0.53,3.13,611907.06,6479320.25,86.5
14605,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:09 PM,56589,611929.39,6479317.29,276.4,1.49,-0.23,611907.06,6479320.25,86.5
14606,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:10 PM,56590,611928.71,6479316.9,277.8,0.19,-1.45,611907.06,6479320.25,86.5
14607,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:11 PM,56591,611928.03,6479316.88,279,-2.09,0.44,611906.88,6479321.42,87
14608,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:12 PM,56592,611927.44,6479317.23,280,-2.71,3.3,611906.88,6479321.42,87
14609,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:13 PM,56593,611926.95,6479317.4,280.5,-1.11,3.96,611906.88,6479321.42,87
14610,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:14 PM,56594,611926.08,6479317.01,280.7,-1.22,1.39,611906.88,6479321.42,87
14611,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:15 PM,56595,611924.83,6479316.41,281.5,-2.94,-1.9,611906.88,6479321.42,87
14612,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:16 PM,56596,611923.58,6479316.01,282.5,-2.38,-2.55,611906.88,6479321.42,87
14613,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:17 PM,56597,611922.42,6479315.79,282.6,-0.04,0.05,611906.88,6479321.42,87
14614,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:18 PM,56598,611921.45,6479315.76,283.8,2.01,3.5,611906.88,6479321.42,87
14615,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:19 PM,56599,611920.76,6479315.74,285.5,0.79,6.79,611901.97,6479321.87,85.8
14616,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:20 PM,56600,611920.07,6479316.09,286,-2.38,7.34,611901.97,6479321.87,85.8
14617,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:21 PM,56601,611919.59,6479316.08,286.1,-1.48,3.52,611901.97,6479321.87,85.8
14618,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:22 PM,56602,611919.11,6479315.69,286.8,0.62,-2.4,611900.13,6479321.78,88.1
14619,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:23 PM,56603,611918.34,6479315.49,287.2,-2.24,-4.67,611900.13,6479321.78,88.1
14620,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:24 PM,56604,611917.66,6479315.47,287,-3.24,-3.01,611900.13,6479321.78,88.1
14621,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:25 PM,56605,611917.17,6479315.64,287,-0.73,2.05,611900.18,6479321.25,87.2
14622,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:26 PM,56606,611916.46,6479316.36,287.2,-1.06,7.3,611900.18,6479321.25,87.2
14623,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:27 PM,56607,611915.58,6479316.71,287.3,-1.88,8.02,611900.18,6479321.25,87.2
14624,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:28 PM,56608,611914.71,6479316.31,287.5,0.41,2.59,611897.30,6479322.71,87.1
14625,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:29 PM,56609,611913.86,6479315.54,287.8,1.32,-3.7,611897.30,6479322.71,87.1
14626,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:30 PM,56610,611912.99,6479315.33,288,-1.64,-4.5,611897.30,6479322.71,87.1
14627,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:31 PM,56611,611912.49,6479315.69,287.8,-1.46,-0.27,611897.96,6479322.28,86.4
14628,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:32 PM,56612,611912.47,6479316.25,287.2,1.23,5.22,611897.96,6479322.28,86.4
14629,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:33 PM,56613,611911.97,6479316.79,286.3,-1.51,7.65,611897.96,6479322.28,86.4
14630,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:34 PM,56614,611911.09,6479317.14,284.5,-5.27,5.52,611893.78,6479322.86,87.3
14631,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:35 PM,56615,611910.42,6479316.56,283.4,-1.83,-0.72,611893.78,6479322.86,87.3
14632,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:36 PM,56616,611909.56,6479315.98,283.5,1.34,-5.18,611893.78,6479322.86,87.3
14633,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:37 PM,56617,611908.58,6479316.32,283.4,-0.59,-1.55,611895.67,6479322.85,86.3
14634,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:38 PM,56618,611908.07,6479317.24,283.3,-1.26,5.41,611895.67,6479322.85,86.3
14635,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:39 PM,56619,611907.56,6479317.96,282.6,-1.52,8.38,611895.67,6479322.85,86.3
14636,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:40 PM,56620,611906.59,6479317.75,281.3,-2.95,4.52,611893.50,6479323.29,88.1
14637,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:41 PM,56621,611905.64,6479316.98,281.8,-1.83,-2.22,611893.50,6479323.29,88.1
14638,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:42 PM,56622,611904.87,6479316.59,282.2,-0.81,-4.64,611893.50,6479323.29,88.1
14639,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:43 PM,56623,611903.98,6479316.93,282.7,-2.18,-1.44,611893.72,6479323.22,86.3
14640,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:44 PM,56624,611903,6479317.46,282.8,-3.9,3.29,611893.72,6479323.22,86.3
14641,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:45 PM,56625,611902.21,6479317.63,282.4,-0.99,5.23,611893.72,6479323.22,86.3
14642,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:46 PM,56626,611901.64,6479317.24,283.4,2.73,3.82,611891.18,6479323.46,86.9
14643,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:47 PM,56627,611901.06,6479317.22,284.3,0.14,1.21,611891.18,6479323.46,86.9
14644,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:48 PM,56628,611900.38,6479317.02,284.9,-3.57,-1.3,611891.18,6479323.46,86.9
14645,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:49 PM,56629,611899.8,6479317,284.6,-3.93,-1.96,611890.76,6479323.91,87.6
14646,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:50 PM,56630,611899.21,6479317.17,284.7,-2.48,0.09,611890.76,6479323.91,87.6
14647,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:51 PM,56631,611898.23,6479317.33,285.7,-1.71,2.38,611890.76,6479323.91,87.6
14648,2023_EYKT_Dive_06,9_90,9,90,8/18/2023,230,3:43:52 PM,56632,611897.06,6479317.29,285.7,-1.61,2.78,611889.05,6479324.35,86.8
