ORDER,DIVE_NO,Event_ID,Seconds,Trans,Tran,Dir,Date,J_day,ALDT,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z,Heading,CMG,Alt,Pitch,Roll
38225,14,2022_CSEO_Dive_14,45620,5_0,5,0,5/26/2022,146,12:40:20 PM,493924.67,6240930.88,5.4,-1.16,2.46,493921.27,6240950.11,136,340,349.32,1.63,-26,
38226,14,2022_CSEO_Dive_14,45621,5_0,5,0,5/26/2022,146,12:40:21 PM,493924.47,6240931.06,5.3,-1.3,2.32,493921.31,6240950.79,136,339,1.32,1.63,-28,
38227,14,2022_CSEO_Dive_14,45622,5_0,5,0,5/26/2022,146,12:40:22 PM,493924.68,6240931.43,4.8,-4.82,3.73,493921.31,6240950.79,136,338,1.32,1.52,-27,
38228,14,2022_CSEO_Dive_14,45623,5_0,5,0,5/26/2022,146,12:40:23 PM,493924.99,6240931.99,3.8,-4.57,4.28,493921.31,6240950.79,136,338,1.32,1.52,-27,
38229,14,2022_CSEO_Dive_14,45624,5_0,5,0,5/26/2022,146,12:40:24 PM,493924.68,6240932.36,4.2,0.36,2.94,493919.95,6240952.84,134.8,337,341.04,1.32,-26,
38230,14,2022_CSEO_Dive_14,45625,5_0,5,0,5/26/2022,146,12:40:25 PM,493924.47,6240933.1,4.8,0.82,1.65,493919.95,6240952.84,136,338,341.04,1.38,-27,
38231,14,2022_CSEO_Dive_14,45626,5_0,5,0,5/26/2022,146,12:40:26 PM,493924.58,6240933.85,4.7,-2.73,2.38,493919.95,6240952.84,136,339,341.04,1.44,-25,
38232,14,2022_CSEO_Dive_14,45627,5_0,5,0,5/26/2022,146,12:40:27 PM,493924.78,6240934.4,5,-3.22,3.71,493921.38,6240952.8,136,338,0.16,1.49,-26,
38233,14,2022_CSEO_Dive_14,45628,5_0,5,0,5/26/2022,146,12:40:28 PM,493924.89,6240934.59,4.5,-0.81,4.2,493921.38,6240952.8,136,338,0.16,1.61,-27,
38234,14,2022_CSEO_Dive_14,45629,5_0,5,0,5/26/2022,146,12:40:29 PM,493924.89,6240934.96,4.6,0.33,3.1,493921.38,6240952.8,136,337,0.16,1.66,-27,
38235,14,2022_CSEO_Dive_14,45630,5_0,5,0,5/26/2022,146,12:40:30 PM,493924.58,6240935.33,5.4,-2.44,1.43,493922.08,6240954.28,136,337,355.09,1.61,-27,
38236,14,2022_CSEO_Dive_14,45631,5_0,5,0,5/26/2022,146,12:40:31 PM,493924.58,6240935.89,5.8,-4.59,1.26,493922.08,6240954.28,136,337,355.09,1.55,-27,
38237,14,2022_CSEO_Dive_14,45632,5_0,5,0,5/26/2022,146,12:40:32 PM,493924.58,6240936.07,5.6,-1.51,2.26,493920.41,6240954.89,133.8,336,0.06,1.49,-27,
38238,14,2022_CSEO_Dive_14,45633,5_0,5,0,5/26/2022,146,12:40:33 PM,493924.48,6240936.63,5.6,-0.33,3.36,493920.41,6240954.89,136,335,0.06,1.35,-28,
38239,14,2022_CSEO_Dive_14,45634,5_0,5,0,5/26/2022,146,12:40:34 PM,493924.48,6240937.37,5.2,-3.09,4.52,493920.41,6240954.89,136,335,0.06,1.35,-28,
38240,14,2022_CSEO_Dive_14,45635,5_0,5,0,5/26/2022,146,12:40:35 PM,493924.38,6240937.93,5.7,-1.81,4.47,493921.12,6240956.5,134.3,336,342.69,1.32,-26,
38241,14,2022_CSEO_Dive_14,45636,5_0,5,0,5/26/2022,146,12:40:36 PM,493924.17,6240938.11,7.1,1.1,3.45,493921.12,6240956.5,136,338,342.69,1.46,-26,
38242,14,2022_CSEO_Dive_14,45637,5_0,5,0,5/26/2022,146,12:40:37 PM,493924.17,6240938.67,7.6,-1.08,3.15,493921.12,6240956.5,136,340,342.69,1.66,-25,
38243,14,2022_CSEO_Dive_14,45638,5_0,5,0,5/26/2022,146,12:40:38 PM,493924.38,6240939.41,6.6,-4.74,2.94,493921.12,6240956.5,136,342,342.69,1.8,-23,
38244,14,2022_CSEO_Dive_14,45639,5_0,5,0,5/26/2022,146,12:40:39 PM,493924.17,6240939.6,6.3,-1.6,2.12,493920.66,6240956.93,136,344,1.56,1.92,-23,
38245,14,2022_CSEO_Dive_14,45640,5_0,5,0,5/26/2022,146,12:40:40 PM,493923.97,6240939.78,7.8,2.3,1.76,493920.66,6240956.93,136,344,1.56,1.86,-24,
38246,14,2022_CSEO_Dive_14,45641,5_0,5,0,5/26/2022,146,12:40:41 PM,493924.07,6240940.34,8.5,-1.3,3.09,493920.66,6240956.93,136,342,1.56,1.89,-26,
38247,14,2022_CSEO_Dive_14,45642,5_0,5,0,5/26/2022,146,12:40:42 PM,493923.97,6240940.71,8.2,-4.27,3.79,493921.83,6240957.58,136,343,4.64,1.77,-28,
38248,14,2022_CSEO_Dive_14,45643,5_0,5,0,5/26/2022,146,12:40:43 PM,493923.76,6240940.9,7.9,-2.16,3.89,493921.83,6240957.58,136,342,4.64,1.52,-28,
38249,14,2022_CSEO_Dive_14,45644,5_0,5,0,5/26/2022,146,12:40:44 PM,493924.07,6240941.27,8.1,-0.91,4.97,493921.69,6240958.68,136,342,2.8,1.52,-27,
38250,14,2022_CSEO_Dive_14,45645,5_0,5,0,5/26/2022,146,12:40:45 PM,493924.38,6240941.82,8.6,-0.89,5.05,493921.69,6240958.68,136,342,2.8,1.52,-27,
38251,14,2022_CSEO_Dive_14,45646,5_0,5,0,5/26/2022,146,12:40:46 PM,493924.28,6240942.19,8.9,-0.75,2.09,493921.69,6240958.68,136,341,2.8,1.52,-28,
38252,14,2022_CSEO_Dive_14,45647,5_0,5,0,5/26/2022,146,12:40:47 PM,493923.76,6240942.57,9.1,-0.49,-1.27,493921.57,6240959.69,133.7,341,1.7,1.63,-27,
38253,14,2022_CSEO_Dive_14,45648,5_0,5,0,5/26/2022,146,12:40:48 PM,493923.45,6240942.94,8.9,-1.25,-0.8,493921.57,6240959.69,136,341,1.7,1.69,-26,
38254,14,2022_CSEO_Dive_14,45649,5_0,5,0,5/26/2022,146,12:40:49 PM,493923.56,6240943.12,8.6,-2.14,3.47,493921.57,6240959.69,136,343,1.7,1.75,-25,
38255,14,2022_CSEO_Dive_14,45650,5_0,5,0,5/26/2022,146,12:40:50 PM,493923.76,6240943.31,8.7,-0.78,7.48,493921.18,6240960.46,133.8,343,9.19,1.66,-27,
38256,14,2022_CSEO_Dive_14,45651,5_0,5,0,5/26/2022,146,12:40:51 PM,493923.76,6240943.31,9.2,-0.32,7.77,493921.18,6240960.46,136,344,9.19,1.46,-28,
38257,14,2022_CSEO_Dive_14,45652,5_0,5,0,5/26/2022,146,12:40:52 PM,493923.56,6240943.86,9.5,-3.22,4.45,493921.18,6240960.46,136,344,9.19,1.38,-28,
38258,14,2022_CSEO_Dive_14,45653,5_0,5,0,5/26/2022,146,12:40:53 PM,493923.25,6240944.24,8.7,-4.18,0.24,493920.91,6240961.79,136,343,357,1.52,-28,
38259,14,2022_CSEO_Dive_14,45654,5_0,5,0,5/26/2022,146,12:40:54 PM,493923.04,6240944.79,8.8,-0.52,-1.82,493920.91,6240961.79,136,344,357,1.46,-26,
38260,14,2022_CSEO_Dive_14,45655,5_0,5,0,5/26/2022,146,12:40:55 PM,493923.04,6240944.98,10.3,2.57,-0.15,493920.91,6240961.79,136,344,357,1.72,-24,
38261,14,2022_CSEO_Dive_14,45656,5_0,5,0,5/26/2022,146,12:40:56 PM,493923.35,6240945.35,10.8,0.49,4.53,493921.61,6240960.91,133.7,344,355.89,1.72,-24,
38262,14,2022_CSEO_Dive_14,45657,5_0,5,0,5/26/2022,146,12:40:57 PM,493923.77,6240945.72,9.9,-3.56,8.36,493921.61,6240960.91,136,343,355.89,1.8,-25,
38263,14,2022_CSEO_Dive_14,45658,5_0,5,0,5/26/2022,146,12:40:58 PM,493923.77,6240945.91,9.3,-2.77,7.57,493921.61,6240960.91,136,341,355.89,1.75,-25,
38264,14,2022_CSEO_Dive_14,45659,5_0,5,0,5/26/2022,146,12:40:59 PM,493923.15,6240945.91,10.4,0.85,2.72,493921.46,6240963.86,136,342,6.63,1.41,-29,
38265,14,2022_CSEO_Dive_14,45660,5_0,5,0,5/26/2022,146,12:41:00 PM,493922.63,6240946.28,11.3,-0.67,-1.78,493921.46,6240963.86,136,341,6.63,1.46,-31,
38266,14,2022_CSEO_Dive_14,45661,5_0,5,0,5/26/2022,146,12:41:01 PM,493922.63,6240946.65,10.8,-4.42,-1.19,493921.46,6240963.86,136,341,6.63,1.83,-28,
38267,14,2022_CSEO_Dive_14,45662,5_0,5,0,5/26/2022,146,12:41:02 PM,493923.05,6240946.83,10.5,-2.48,2.88,493920.27,6240961.67,136,341,350.75,1.89,-26,
38268,14,2022_CSEO_Dive_14,45663,5_0,5,0,5/26/2022,146,12:41:03 PM,493923.36,6240947.02,10.5,1.44,6.36,493920.27,6240961.67,136,340,350.75,1.97,-27,
38269,14,2022_CSEO_Dive_14,45664,5_0,5,0,5/26/2022,146,12:41:04 PM,493923.15,6240947.39,10.6,0.8,5.76,493920.27,6240961.67,136,338,350.75,1.92,-26,
38270,14,2022_CSEO_Dive_14,45665,5_0,5,0,5/26/2022,146,12:41:05 PM,493922.74,6240947.76,11.2,-1.26,3.03,493922.15,6240964.84,136,337,10.65,1.77,-25,
38271,14,2022_CSEO_Dive_14,45666,5_0,5,0,5/26/2022,146,12:41:06 PM,493922.64,6240947.95,11.4,-1.98,1.36,493922.15,6240964.84,136,336,10.65,1.72,-26,
38272,14,2022_CSEO_Dive_14,45667,5_0,5,0,5/26/2022,146,12:41:07 PM,493922.53,6240948.32,11.3,-1.9,0.82,493922.15,6240964.84,136,336,10.65,1.72,-26,
38273,14,2022_CSEO_Dive_14,45668,5_0,5,0,5/26/2022,146,12:41:08 PM,493922.64,6240948.87,11.3,-2.1,1.65,493922.15,6240964.84,136,339,10.65,1.61,-26,
38274,14,2022_CSEO_Dive_14,45669,5_0,5,0,5/26/2022,146,12:41:09 PM,493922.84,6240949.43,11.9,-1.02,3.9,493921.11,6240965.98,134.1,341,355.1,1.49,-25,
38275,14,2022_CSEO_Dive_14,45670,5_0,5,0,5/26/2022,146,12:41:10 PM,493923.05,6240949.99,12.4,0.98,5.52,493921.11,6240965.98,136,343,355.1,1.46,-27,
38276,14,2022_CSEO_Dive_14,45671,5_0,5,0,5/26/2022,146,12:41:11 PM,493923.16,6240950.54,12.5,0.18,4.83,493921.11,6240965.98,136,345,355.1,1.77,-24,
38277,14,2022_CSEO_Dive_14,45672,5_0,5,0,5/26/2022,146,12:41:12 PM,493922.85,6240951.29,12.8,-2.19,2.35,493921.11,6240965.98,136,344,355.1,1.8,-23,
38278,14,2022_CSEO_Dive_14,45673,5_0,5,0,5/26/2022,146,12:41:13 PM,493922.75,6240951.66,12.2,-1.42,0.79,493921.11,6240965.98,136,345,355.1,1.58,-21,
38279,14,2022_CSEO_Dive_14,45674,5_0,5,0,5/26/2022,146,12:41:14 PM,493922.85,6240952.03,12.1,1.07,1.57,493921.11,6240965.98,136,344,355.1,1.61,-20,
38280,14,2022_CSEO_Dive_14,45675,5_0,5,0,5/26/2022,146,12:41:15 PM,493923.06,6240952.4,13.4,-0.04,3.65,493921.11,6240965.98,136,343,355.1,2.88,-20,
38281,14,2022_CSEO_Dive_14,45676,5_0,5,0,5/26/2022,146,12:41:16 PM,493923.26,6240952.77,13.7,-2.75,5,493921.11,6240965.98,135,341,355.1,3.36,-22,
38282,14,2022_CSEO_Dive_14,45677,5_0,5,0,5/26/2022,146,12:41:17 PM,493923.26,6240953.14,12.7,-2.83,4.34,493922.29,6240969.28,135,341,3.25,3.05,-25,
38283,14,2022_CSEO_Dive_14,45678,5_0,5,0,5/26/2022,146,12:41:18 PM,493922.95,6240953.51,12.8,0.13,2.22,493922.29,6240969.28,135,341,3.25,3.05,-25,
38284,14,2022_CSEO_Dive_14,45679,5_0,5,0,5/26/2022,146,12:41:19 PM,493922.65,6240953.88,14,0.95,0.87,493922.29,6240969.28,135,342,3.25,2.9,-28,
38285,14,2022_CSEO_Dive_14,45680,5_0,5,0,5/26/2022,146,12:41:20 PM,493922.75,6240954.63,14,-2.84,2.37,493922.57,6240969.17,132.4,342,5.99,2.65,-30,
38286,14,2022_CSEO_Dive_14,45681,5_0,5,0,5/26/2022,146,12:41:21 PM,493923.16,6240955,12.7,-3.31,4.56,493922.57,6240969.17,136,341,5.99,2.34,-34,
38287,14,2022_CSEO_Dive_14,45682,5_0,5,0,5/26/2022,146,12:41:22 PM,493923.16,6240955.37,12.2,0.25,4.83,493922.57,6240969.17,135,343,5.99,2.26,-36,
38288,14,2022_CSEO_Dive_14,45683,5_0,5,0,5/26/2022,146,12:41:23 PM,493923.06,6240955.92,12.8,0.68,3.11,493922.51,6240971.3,136,345,6.96,2.2,-32,
38289,14,2022_CSEO_Dive_14,45684,5_0,5,0,5/26/2022,146,12:41:24 PM,493923.06,6240956.67,13.1,-1.99,2.28,493922.51,6240971.3,136,346,6.96,2.06,-32,
38290,14,2022_CSEO_Dive_14,45685,5_0,5,0,5/26/2022,146,12:41:25 PM,493923.37,6240957.04,13.1,-1.81,2.61,493921.53,6240970.85,133.6,343,3.91,2.11,-31,
38291,14,2022_CSEO_Dive_14,45686,5_0,5,0,5/26/2022,146,12:41:26 PM,493923.37,6240957.41,12.6,-0.07,2.25,493921.53,6240970.85,136,345,3.91,2.26,-30,
38292,14,2022_CSEO_Dive_14,45687,5_0,5,0,5/26/2022,146,12:41:27 PM,493923.17,6240957.78,12.7,-0.32,1.43,493921.53,6240970.85,136,347,3.91,2.42,-27,
38293,14,2022_CSEO_Dive_14,45688,5_0,5,0,5/26/2022,146,12:41:28 PM,493922.96,6240958.34,13.7,-0.91,2,493921.71,6240971.03,136,347,0.62,2.26,-28,
38294,14,2022_CSEO_Dive_14,45689,5_0,5,0,5/26/2022,146,12:41:29 PM,493923.27,6240958.52,13.5,-2.15,5.22,493921.71,6240971.03,136,347,0.62,2.26,-28,
38295,14,2022_CSEO_Dive_14,45690,5_0,5,0,5/26/2022,146,12:41:30 PM,493923.89,6240958.7,11.8,-2.61,7.5,493921.71,6240971.03,136,346,0.62,2.23,-30,
38296,14,2022_CSEO_Dive_14,45691,5_0,5,0,5/26/2022,146,12:41:31 PM,493923.79,6240959.08,11.7,-1.01,4.82,493922.74,6240973.48,133.6,346,7.61,2.03,-29,
38297,14,2022_CSEO_Dive_14,45692,5_0,5,0,5/26/2022,146,12:41:32 PM,493923.07,6240959.63,12.9,-0.08,-0.8,493922.74,6240973.48,136,346,7.61,1.86,-28,
38298,14,2022_CSEO_Dive_14,45693,5_0,5,0,5/26/2022,146,12:41:33 PM,493922.76,6240960,14.1,-0.64,-2.11,493922.74,6240973.48,136,345,7.61,1.94,-28,
38299,14,2022_CSEO_Dive_14,45694,5_0,5,0,5/26/2022,146,12:41:34 PM,493923.27,6240960.19,13.3,-2.71,2.4,493920.87,6240971.27,132.7,344,3.54,2.2,-29,
38300,14,2022_CSEO_Dive_14,45695,5_0,5,0,5/26/2022,146,12:41:35 PM,493923.79,6240960.56,12.4,-2.87,6.66,493920.87,6240971.27,136,342,3.54,2.09,-28,
38301,14,2022_CSEO_Dive_14,45696,5_0,5,0,5/26/2022,146,12:41:36 PM,493923.69,6240960.75,13.6,0.2,6.3,493920.87,6240971.27,136,340,3.54,2.23,-28,
38302,14,2022_CSEO_Dive_14,45697,5_0,5,0,5/26/2022,146,12:41:37 PM,493923.27,6240961.12,13.8,0.01,2.95,493922.91,6240974.95,136,339,4.29,2.23,-26,
38303,14,2022_CSEO_Dive_14,45698,5_0,5,0,5/26/2022,146,12:41:38 PM,493922.97,6240961.49,13.7,-2.32,0.25,493922.91,6240974.95,136,337,4.29,1.97,-27,
38304,14,2022_CSEO_Dive_14,45699,5_0,5,0,5/26/2022,146,12:41:39 PM,493923.07,6240962.05,13.3,-3.87,0.69,493922.91,6240974.95,136,336,4.29,1.8,-26,
38305,14,2022_CSEO_Dive_14,45700,5_0,5,0,5/26/2022,146,12:41:40 PM,493923.59,6240962.6,12.3,-2.62,3.4,493920.88,6240974.64,133.6,336,358.45,1.8,-26,
38306,14,2022_CSEO_Dive_14,45701,5_0,5,0,5/26/2022,146,12:41:41 PM,493924,6240962.97,12.5,1.89,4.91,493920.88,6240974.64,136,335,358.45,1.86,-27,
38307,14,2022_CSEO_Dive_14,45702,5_0,5,0,5/26/2022,146,12:41:42 PM,493924,6240963.53,13.6,2.71,3.99,493920.88,6240974.64,136,336,358.45,1.97,-27,
38308,14,2022_CSEO_Dive_14,45703,5_0,5,0,5/26/2022,146,12:41:43 PM,493923.9,6240964.08,13.5,-1.46,2.21,493923.48,6240975.89,136,333,10.16,1.8,-28,
38309,14,2022_CSEO_Dive_14,45704,5_0,5,0,5/26/2022,146,12:41:44 PM,493923.48,6240964.46,13.1,-3.12,0.33,493923.48,6240975.89,136,332,10.16,1.75,-28,
38310,14,2022_CSEO_Dive_14,45705,5_0,5,0,5/26/2022,146,12:41:45 PM,493923.28,6240964.83,13.3,-1.47,0.74,493923.48,6240975.89,136,334,10.16,1.8,-28,
38311,14,2022_CSEO_Dive_14,45706,5_0,5,0,5/26/2022,146,12:41:46 PM,493923.69,6240965.2,12.8,-0.84,4.18,493920.92,6240975.93,136,334,346.3,1.66,-28,
38312,14,2022_CSEO_Dive_14,45707,5_0,5,0,5/26/2022,146,12:41:47 PM,493924.21,6240965.57,12.4,-1.16,7.07,493920.92,6240975.93,136,336,346.3,1.66,-29,
38313,14,2022_CSEO_Dive_14,45708,5_0,5,0,5/26/2022,146,12:41:48 PM,493924.52,6240966.12,12.2,-2.22,6.29,493922.91,6240978.18,133.7,337,3.33,1.61,-29,
38314,14,2022_CSEO_Dive_14,45709,5_0,5,0,5/26/2022,146,12:41:49 PM,493924.21,6240966.68,11.9,-1.86,1.98,493922.91,6240978.18,136,337,3.33,1.58,-31,
38315,14,2022_CSEO_Dive_14,45710,5_0,5,0,5/26/2022,146,12:41:50 PM,493923.7,6240967.42,12.2,-0.68,-1.77,493922.91,6240978.18,136,338,3.33,1.66,-31,
38316,14,2022_CSEO_Dive_14,45711,5_0,5,0,5/26/2022,146,12:41:51 PM,493923.9,6240967.98,12.6,-0.56,0.2,493920.96,6240976.24,132.8,338,353.98,1.66,-31,
38317,14,2022_CSEO_Dive_14,45712,5_0,5,0,5/26/2022,146,12:41:52 PM,493924.62,6240968.16,12.1,-1.38,5.2,493920.96,6240976.24,136,339,353.98,1.77,-32,
38318,14,2022_CSEO_Dive_14,45713,5_0,5,0,5/26/2022,146,12:41:53 PM,493925.04,6240968.91,11.2,-3.22,7.56,493920.96,6240976.24,136,341,353.98,1.77,-30,
38319,14,2022_CSEO_Dive_14,45714,5_0,5,0,5/26/2022,146,12:41:54 PM,493924.94,6240969.46,10.7,-2.06,5.33,493920.96,6240976.24,136,342,353.98,1.75,-29,
38320,14,2022_CSEO_Dive_14,45715,5_0,5,0,5/26/2022,146,12:41:55 PM,493924.63,6240969.83,11.4,0.59,1.32,493920.96,6240976.24,136,343,353.98,1.72,-28,
38321,14,2022_CSEO_Dive_14,45716,5_0,5,0,5/26/2022,146,12:41:56 PM,493924.52,6240970.58,11.7,-0.36,-0.76,493920.96,6240976.24,136,344,353.98,1.66,-28,
38322,14,2022_CSEO_Dive_14,45717,5_0,5,0,5/26/2022,146,12:41:57 PM,493924.53,6240970.95,11.4,-1.97,0.24,493920.96,6240976.24,136,345,353.98,1.61,-28,
38323,14,2022_CSEO_Dive_14,45718,5_0,5,0,5/26/2022,146,12:41:58 PM,493924.73,6240971.32,11.3,-0.96,2.91,493920.96,6240976.24,136,346,353.98,1.66,-30,
38324,14,2022_CSEO_Dive_14,45719,5_0,5,0,5/26/2022,146,12:41:59 PM,493924.94,6240971.5,11,-1.48,5.89,493921.4,6240978.85,136,346,357.71,1.61,-28,
38325,14,2022_CSEO_Dive_14,45720,5_0,5,0,5/26/2022,146,12:42:00 PM,493925.15,6240972.06,10.6,-3.3,6.89,493921.4,6240978.85,136,347,357.71,1.63,-28,
38326,14,2022_CSEO_Dive_14,45721,5_0,5,0,5/26/2022,146,12:42:01 PM,493924.84,6240972.25,10.4,-1.81,3.89,493921.4,6240978.85,136,347,357.71,1.61,-26,
38327,14,2022_CSEO_Dive_14,45722,5_0,5,0,5/26/2022,146,12:42:02 PM,493924.32,6240972.8,10.5,-0.12,-0.29,493921.4,6240978.85,136,347,357.71,1.61,-26,
38328,14,2022_CSEO_Dive_14,45723,5_0,5,0,5/26/2022,146,12:42:03 PM,493924.32,6240973.36,10.2,-1.75,0.26,493921.4,6240978.85,136,345,357.71,1.66,-26,
38329,14,2022_CSEO_Dive_14,45724,5_0,5,0,5/26/2022,146,12:42:04 PM,493925.04,6240973.54,9.5,-2.2,4.23,493921.4,6240978.85,136,344,357.71,1.72,-28,
38330,14,2022_CSEO_Dive_14,45725,5_0,5,0,5/26/2022,146,12:42:05 PM,493925.35,6240973.73,9.6,-0.27,6.01,493921.4,6240978.85,136,342,357.71,1.8,-27,
38331,14,2022_CSEO_Dive_14,45726,5_0,5,0,5/26/2022,146,12:42:06 PM,493925.05,6240974.1,9.5,-1.32,4.11,493922.34,6240981.62,136,340,357.15,1.77,-27,
38332,14,2022_CSEO_Dive_14,45727,5_0,5,0,5/26/2022,146,12:42:07 PM,493924.94,6240974.66,9.4,-3.9,2.07,493922.34,6240981.62,136,338,357.15,1.66,-30,
38333,14,2022_CSEO_Dive_14,45728,5_0,5,0,5/26/2022,146,12:42:08 PM,493924.94,6240975.21,8.9,-3,1.6,493922.34,6240981.62,136,336,357.15,1.49,-29,
38334,14,2022_CSEO_Dive_14,45729,5_0,5,0,5/26/2022,146,12:42:09 PM,493925.05,6240975.58,8.7,0.13,1.61,493921.03,6240982.23,136,335,0.87,1.55,-29,
38335,14,2022_CSEO_Dive_14,45730,5_0,5,0,5/26/2022,146,12:42:10 PM,493925.05,6240976.14,9.1,-0.13,2.77,493921.03,6240982.23,136,336,0.87,1.58,-29,
38336,14,2022_CSEO_Dive_14,45731,5_0,5,0,5/26/2022,146,12:42:11 PM,493925.25,6240976.51,9.2,-1.58,4.42,493921.43,6240982.68,133.2,335,349.22,1.75,-31,
38337,14,2022_CSEO_Dive_14,45732,5_0,5,0,5/26/2022,146,12:42:12 PM,493925.15,6240976.7,8.8,-0.32,3.81,493921.43,6240982.68,136,335,349.22,1.8,-29,
38338,14,2022_CSEO_Dive_14,45733,5_0,5,0,5/26/2022,146,12:42:13 PM,493924.74,6240976.88,8.5,-0.26,2.73,493921.43,6240982.68,136,335,349.22,1.8,-29,
38339,14,2022_CSEO_Dive_14,45734,5_0,5,0,5/26/2022,146,12:42:14 PM,493924.95,6240977.25,8,-3.5,3.56,493921.97,6240983,133,334,7.43,1.77,-28,
38340,14,2022_CSEO_Dive_14,45735,5_0,5,0,5/26/2022,146,12:42:15 PM,493925.05,6240977.44,7.6,-3.85,3.63,493921.97,6240983,136,335,7.43,1.8,-28,
38341,14,2022_CSEO_Dive_14,45736,5_0,5,0,5/26/2022,146,12:42:16 PM,493924.74,6240977.63,8.1,-0.42,2.39,493921.97,6240983,136,337,7.43,1.83,-26,
38342,14,2022_CSEO_Dive_14,45737,5_0,5,0,5/26/2022,146,12:42:17 PM,493924.95,6240978,7.2,-0.44,3.35,493921.21,6240984.05,132.8,339,344.48,1.8,-26,
38343,14,2022_CSEO_Dive_14,45738,5_0,5,0,5/26/2022,146,12:42:18 PM,493925.46,6240978.18,6.4,-1.55,5.49,493921.21,6240984.05,136,340,344.48,1.86,-24,
38344,14,2022_CSEO_Dive_14,45739,5_0,5,0,5/26/2022,146,12:42:19 PM,493925.77,6240978.18,6.8,-1.7,5.38,493921.21,6240984.05,136,342,344.48,1.8,-24,
38345,14,2022_CSEO_Dive_14,45740,5_0,5,0,5/26/2022,146,12:42:20 PM,493925.57,6240978.55,6.5,-3.07,1.93,493921.51,6240985.42,136,344,3.56,1.72,-26,
38346,14,2022_CSEO_Dive_14,45741,5_0,5,0,5/26/2022,146,12:42:21 PM,493924.85,6240978.92,6.5,-2.37,-1.23,493921.51,6240985.42,136,347,3.56,1.77,-24,
38347,14,2022_CSEO_Dive_14,45742,5_0,5,0,5/26/2022,146,12:42:22 PM,493924.85,6240979.11,6.2,-0.4,0.92,493921.51,6240985.42,136,347,3.56,1.89,-26,
38348,14,2022_CSEO_Dive_14,45743,5_0,5,0,5/26/2022,146,12:42:23 PM,493925.36,6240979.29,5.8,-0.82,5.76,493921.51,6240985.42,136,344,3.56,1.75,-28,
38349,14,2022_CSEO_Dive_14,45744,5_0,5,0,5/26/2022,146,12:42:24 PM,493925.78,6240979.85,6,-2.09,7.81,493921.51,6240985.42,136,344,3.56,1.75,-28,
38350,14,2022_CSEO_Dive_14,45745,5_0,5,0,5/26/2022,146,12:42:25 PM,493925.57,6240980.04,5.9,-1.3,5.11,493921.51,6240985.42,136,343,3.56,1.72,-29,
38351,14,2022_CSEO_Dive_14,45746,5_0,5,0,5/26/2022,146,12:42:26 PM,493925.16,6240980.22,5.9,-0.07,0.6,493921.51,6240985.42,136,340,3.56,1.61,-27,
38352,14,2022_CSEO_Dive_14,45747,5_0,5,0,5/26/2022,146,12:42:27 PM,493924.85,6240980.22,6.1,-0.34,-1.42,493921.51,6240985.42,136,339,3.56,1.61,-26,
38353,14,2022_CSEO_Dive_14,45748,5_0,5,0,5/26/2022,146,12:42:28 PM,493925.05,6240980.41,5.3,-2.96,0.72,493921.22,6240986.5,136,338,348.52,1.69,-26,
38354,14,2022_CSEO_Dive_14,45749,5_0,5,0,5/26/2022,146,12:42:29 PM,493925.36,6240980.59,4.4,-4.27,4.48,493921.22,6240986.5,136,338,348.52,1.66,-26,
38355,14,2022_CSEO_Dive_14,45750,5_0,5,0,5/26/2022,146,12:42:30 PM,493925.57,6240980.78,4.2,-1.25,6.69,493921.22,6240986.5,136,338,348.52,1.63,-25,
38356,14,2022_CSEO_Dive_14,45751,5_0,5,0,5/26/2022,146,12:42:31 PM,493925.26,6240980.78,4.7,1.33,5.1,493921.22,6240986.5,136,338,348.52,1.66,-23,
38357,14,2022_CSEO_Dive_14,45752,5_0,5,0,5/26/2022,146,12:42:32 PM,493925.06,6240981.33,5.1,-1.65,2.72,493921.22,6240986.5,136,338,348.52,1.66,-26,
38358,14,2022_CSEO_Dive_14,45753,5_0,5,0,5/26/2022,146,12:42:33 PM,493924.95,6240981.52,4.3,-3.65,1.25,493921.22,6240986.5,135,339,348.52,1.69,-27,
38359,14,2022_CSEO_Dive_14,45754,5_0,5,0,5/26/2022,146,12:42:34 PM,493924.85,6240981.52,3.9,-0.35,0.5,493921.22,6240986.5,136,339,348.52,1.69,-26,
38360,14,2022_CSEO_Dive_14,45755,5_0,5,0,5/26/2022,146,12:42:35 PM,493924.75,6240981.71,4,0.45,1.65,493920.87,6240989.36,132.8,339,359.6,1.69,-26,
38361,14,2022_CSEO_Dive_14,45756,5_0,5,0,5/26/2022,146,12:42:36 PM,493924.95,6240982.26,4.1,-2.37,4.81,493920.87,6240989.36,136,340,359.6,1.69,-25,
38362,14,2022_CSEO_Dive_14,45757,5_0,5,0,5/26/2022,146,12:42:37 PM,493925.37,6240982.63,3.7,-3.3,6.92,493920.87,6240989.36,136,339,359.6,1.66,-25,
38363,14,2022_CSEO_Dive_14,45758,5_0,5,0,5/26/2022,146,12:42:38 PM,493925.16,6240982.82,3.2,-0.07,5.3,493920.95,6240992.54,133.9,337,358.11,1.38,-24,
38364,14,2022_CSEO_Dive_14,45759,5_0,5,0,5/26/2022,146,12:42:39 PM,493924.65,6240983.19,4,0.46,1,493920.95,6240992.54,136,337,358.11,1.44,-24,
