FILENAME,FRAME,TIME_MINS,PERIOD,PERIOD_TIME_MINS,LENGTH_MM,PRECISION,RMS_1_MM,RMS_2_MM,RANGE_MM,DIRECTION_DEG,HORZ_DIR_DEG,VERT_DIR_DEG,MID_X_MM,MID_Y_MM,MID_Z_MM,OPCODE,TAPE_READER,DEPTH_NOT_USED,TRIP_COMMENT,YEAR,DIVE_NO,TRANSECT_NO,USER_DEF_4,USER_DEF_5,USER_DEF_6,USER_DEF_7,USER_DEF_8,FAMILY,GENUS,SPECIES,CODE,SPECIMEN_NUMBER,STAGE,ACTIVITY,CHECK_ID,SPECIES_COMMENT,USER_DEF_ATTR
2012_6754_1_SL.avi,  12271,6.824,,,,23,6.323,,3355.71,21.637,,,1150.698,387.169,-3128.384,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,yelloweye,145,145,4,JV,Fish milling,,,
2012_6754_1_SL.avi,  13719,7.6293,,,284.708,25,6.813,5.974,2503.977,24.857,45.623,32.811,-917.441,-565.022,-2260.299,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,yelloweye,145,145,5,JV,Fish resting on bottom,,,
2012_6754_1_SL.avi,  13589,7.557,,,,28,3.878,,3919.267,15.39,,,-783.752,601.79,-3792.656,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,yelloweye,145,145,5,JV,Fish resting on bottom,,,
2012_6754_1_SL.avi,  15348,8.5352,,,,40,1.9,,4994.151,11.552,,,26.92,893.521,-4913.496,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6754_1_SL.avi,  15149,8.4245,,,,29,4.414,,4248.247,9.827,,,256.911,587.162,-4199.624,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,quillback,147,147,7,,,,,
2012_6754_1_SL.avi,  15666,8.712,,,311.825,17,4.424,6.134,2662.161,21.713,6.714,5.777,-938.444,245.21,-2479.172,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,yelloweye,145,145,8,SU,Fish milling,,,
2012_6754_1_SL.avi,  15491,8.6147,,,,43,4.405,,4858.352,20.733,,,-449.388,1561.292,-4578.646,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,yelloweye,145,145,8,SU,Fish milling,,,
2012_6754_1_SL.avi,17594,9.7842,,,,56,21.327,,5316.11,20.583,,,1377.33,1155.208,-5002.948,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,10,,,,,
2012_6754_1_SL.avi,18131,10.0828,,,,50,6.395,,5018.024,20.544,,,1593.061,648.46,-4714.045,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,11,,,,,
2012_6754_1_SL.avi,18571,10.3275,,,,57,20.559,,5037.536,24.751,,,-1952.364,698.602,-4590.969,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,13,,,,,
2012_6754_1_SL.avi,18571,10.3275,,,,116,12.603,,7032.03,26.72,,,-2600.821,1661.568,-6318.574,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,14,,,,,
2012_6754_1_SL.avi,18774,10.4404,,,,21,9.598,,3681.835,1.427,,,-56.797,-7.756,-3681.388,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,15,,,,,
2012_6754_1_SL.avi,19000,10.5661,,,,26,19.905,,3643.28,18.819,,,1172.423,-156.089,-3445.947,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,16,,,,,
2012_6754_1_SL.avi,19545,10.8692,,,,59,1.418,,5549.975,17.623,,,-1447.522,738.392,-5306.758,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,19,,,,,
2012_6754_1_SL.avi,19545,10.8692,,,,44,11.185,,4992.544,13.932,,,-874.37,719.7,-4862.408,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,20,,,,,
2012_6754_1_SL.avi,19588,10.8931,,,,43,7.756,,4353.26,26.758,,,-1433.388,1252.109,-3915.162,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,22,,,,,
2012_6754_1_SL.avi,19880,11.0555,,,,26,12.514,,3844.048,10.889,,,-724.828,-38.253,-3774.9,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,24,,,,,
2012_6754_1_SL.avi,20059,11.155,,,,72,6.463,,5274.159,28.994,,,-2309.174,996.737,-4635.837,1,Jenny Stahl,0,,2012,6754,1,,,,,,rockfish,silvergray,157,157,25,,,,,
2012_6754_1_SL.avi,20197,11.2318,,,,50,9.597,,4870.714,25.209,,,-1267.71,1546.22,-4441.393,1,Jenny Stahl,0,,2012,6754,1,,,,,,rockfish,silvergray,157,157,26,,,,,
2012_6754_1_SL.avi,20219,11.244,,,,62,12.582,,5456.287,21.85,,,-1824.596,781.459,-5082.444,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,27,,,,,
2012_6754_1_SL.avi,20636,11.4759,,,,53,49.548,,4210.429,33.517,,,-1910.137,1249.054,-3538.213,1,Jenny Stahl,0,,2012,6754,1,,,,,,rockfish,,,,29,,,,probably silvergray,
2012_6754_1_SL.avi,20769,11.5498,,,,28,11.244,,3704.412,20.02,,,-1254.339,111.323,-3483.807,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,30,,,,,
2012_6754_1_SL.avi,20889,11.6166,,,,222,42.992,,9229.157,28.662,,,-3923.472,1873.963,-8140.76,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,31,,,,,
2012_6754_1_SL.avi,20889,11.6166,,,,11,8.044,,2292.306,23.387,,,722.723,507.099,-2115.464,1,Jenny Stahl,0,,2012,6754,1,,,,,,rockfish,silvergray,157,157,32,,,,,
2012_6754_1_SL.avi,20971,11.6622,,,,23,7.511,,3582.767,12.904,,,-776.722,116.229,-3495.628,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,33,,,,,
2012_6754_1_SL.avi,20971,11.6622,,,,27,4.445,,4082.948,8.484,,,156.344,494.053,-4049.929,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,34,,,,,
2012_6754_1_SL.avi,21036,11.6983,,,,20,8.046,,3347.906,11.588,,,643.301,124.936,-3283.143,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,35,,,,,
2012_6754_1_SL.avi,21036,11.6983,,,,29,7.887,,3982.65,15.459,,,809.354,603.627,-3852.542,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,36,,,,,
2012_6754_1_SL.avi,21226,11.804,,,,82,0.625,,6946.679,18.805,,,21.415,2096.1,-6622.858,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,37,,,,,
2012_6754_1_SL.avi,22974,12.7761,,,,80,11.53,,6852.557,17.384,,,-304.863,1882.332,-6581.901,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,38,,,,,
2012_6754_1_SL.avi,31267,17.3879,,,,46,7.669,,4926.438,18.956,,,1026.744,1126.27,-4684.774,1,Jenny Stahl,0,,2012,6754,1,,,,,,ratfish,ratfish,714,714,43,,,,,
2012_6754_1_SL.avi,  17243,9.589,,,,66,6.638,,5906.849,18.145,,,-1124.152,1334.08,-5643.348,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,150,,,,,
2012_6754_1_SL.avi,  18298,10.1757,,,,27,9.265,,4015.136,12.493,,,-63.618,781.046,-3937.923,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,tiger,148,148,151,,,,,
2012_6754_1_SL.avi,  19423,10.8013,,,,54,2.307,,5480.544,16.864,,,-774.345,1274.603,-5273.722,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,152,,,,,
2012_6754_1_SL.avi,  19661,10.9337,,,,51,5.587,,5187.011,17.25,,,-1113.499,953.59,-4975.527,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,tiger,148,148,153,,,,,
2012_6754_1_SL.avi,  19990,11.1166,,,,12,4.783,,2696.98,6.516,,,-10.815,-363.857,-2672.301,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,154,,,,,
2012_6754_1_SL.avi,  20433,11.363,,,,62,7.443,,5337.329,24.471,,,-1787.08,1196.176,-4884.935,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,yelloweye,145,145,155,AD,Fish resting on bottom,,no length measurement due to bad RMS,
2012_6754_1_SL.avi,  24822,13.8038,,,,56,0.976,,5686.244,18.059,,,-287.981,1621.454,-5442.547,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,156,,,,,
2012_6754_1_SL.avi,  25160,13.9917,,,,63,7.352,,6122.666,14.827,,,248.674,1418.363,-5950.92,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,yelloweye,145,145,157,AD,Fish resting on bottom,,,
2012_6754_1_SL.avi,  25385,14.1169,,,447.114,10,5.884,5.024,2543.2,14.403,10.182,19.671,356.556,-575.805,-2451.364,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,yelloweye,145,145,157,AD,Fish resting on bottom,,,
2012_6754_1_SL.avi,  28554,15.8792,,,,36,10.382,,4199.27,21.558,,,1144.428,950.035,-3927.032,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,158,,,,,
2012_6754_1_SL.avi,  30141,16.7617,,,,23,2.232,,3738.927,9.698,,,-484.18,322.824,-3693.363,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,159,,,,,
2012_6754_1_SL.avi,  32636,18.1492,,,,34,3.813,,4590.106,9.083,,,-152.778,609.984,-4546.829,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,160,,,,,
2012_6754_1_SL.avi,  34061,18.9417,,,,28,1.39,,4063.879,13.591,,,263.013,832.197,-3969.053,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,161,,,,,
2012_6754_1_SL.avi,  34212,19.0256,,,,49,5.252,,4842.604,23.933,,,-1288.569,1386.538,-4457.344,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,162,,,,,
2012_6754_1_SL.avi,  36223,20.144,,,,24,4.324,,3704.21,11.713,,,146.564,-816.007,-3610.239,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,163,,,,,
2012_6754_1_SL.avi,  36948,20.5472,,,,46,8.361,,4475.323,25.81,,,-1922.828,228.053,-4034.754,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,164,,,,,
2012_6754_1_SL.avi,  38036,21.1522,,,,41,2.472,,4641.019,17.418,,,-1207.139,591.497,-4442.073,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,rosethorn,150,150,165,,,,,
2012_6754_1_SL.avi,  39496,21.9641,,,,60,5.906,,5857.934,19.746,,,124.836,1855.256,-5554.983,1,Kristen Green,0,,2012,6754,1,,,,,,rockfish,tiger,148,148,166,,,,,
2012_6755_1_SL.avi,   2101,17.6181,,,,9,5.815,,2100.505,19.1,,,621.377,250.726,-1990.765,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,silvergray,157,157,1,,,,,
2012_6755_1_SL.avi,   2953,18.0919,,,,19,3.471,,3349.563,8.132,,,-333.685,264.423,-3322.394,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6755_1_SL.avi,   4776,19.1057,,,,25,3.173,,3858.949,8.955,,,-435.871,330.647,-3819.97,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6755_1_SL.avi,  21539,28.4278,,,,23,0.028,,3419.905,19.182,,,-893.191,611.695,-3244.039,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,rosethorn,150,150,4,,,,,
2012_6755_1_SL.avi,  23231,29.3687,,,,9,0.916,,1982.582,22.447,,,-656.909,336.387,-1840.094,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,,,,5,,,,maybe yellowtail?,
2012_6755_1_SL.avi,  25245,30.4887,,,,14,1.429,,2778.214,13.36,,,160.378,562.894,-2715.861,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,,,,6,,,,yellowtail or canary?,
2012_6755_1_SL.avi,  29105,32.6353,,,,8,0.979,,2122.129,6.709,,,56.189,-287.094,-2101.868,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6755_1_SL.avi,  29680,32.9551,,,,11,3.378,,2370.772,12.948,,,454.893,-324.363,-2304.001,1,Jenny Stahl,0,,2012,6755,1,,,,,,flatfish,,,,8,,,,,
2012_6755_1_SL.avi,  42114,39.8698,,,,22,0.243,,3414.245,16.033,,,-850.38,336.366,-3289.496,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,rosethorn,150,150,9,,,,,
2012_6755_1_SL.avi,  42194,39.9142,,,,70,2.507,,5985.998,20.738,,,-1221.73,1610.421,-5634.367,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,yelloweye,145,145,10,AD,Fish milling,,,
2012_6755_1_SL.avi,  42316,39.9821,,,649.026,39,8.338,3.345,3226.974,23.309,23.725,3.961,-1271.21,55.852,-2965.513,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,yelloweye,145,145,10,AD,Fish milling,,,
2012_6755_1_SL.avi,  42199,39.917,,,,59,1.206,,5466.296,21.868,,,-1167.669,1557.603,-5107.916,1,Jenny Stahl,0,,2012,6755,1,,,,,,rockfish,silvergray,157,157,11,,,,,
2012_6755_1_SL.avi,  48832,43.6057,,,,6,1.44,,1755.13,13.427,,,303.509,-308.925,-1700.861,1,Jenny Stahl,0,,2012,6755,1,,,,,,flatfish,,,,12,,,,,
2012_6755_1_SL.avi,  51135,44.8864,,,,8,3.467,,1965.456,18.044,,,-594.943,-169.524,-1865.562,1,Jenny Stahl,0,,2012,6755,1,,,,,,flatfish,,,,13,,,,,
2012_6755_1_SL.avi,  51467,45.071,,,,6,2.556,,1753.054,17.922,,,425.132,-368.139,-1660.402,1,Jenny Stahl,0,,2012,6755,1,,,,,,cod,,,,14,,,,,
2012_6755_1_SL.avi,  52261,45.5126,,,,12,2.393,,2383.256,21.641,,,842.23,203.258,-2220.19,1,Jenny Stahl,0,,2012,6755,1,,,,,,ratfish,ratfish,714,714,15,,,,,
2012_6755_1_SL.avi,  52967,45.9052,,,,7,3.758,,1813.898,22.353,,,-655.58,-251.042,-1672.548,1,Jenny Stahl,0,,2012,6755,1,,,,,,flatfish,,,,16,,,,,
2012_6755_2_SL.avi,   7511,20.6267,,,,20,2.847,,2968.529,24.734,,,-1240.766,-114.697,-2694.347,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,1,,,,,
2012_6755_2_SL.avi,   8178,20.9976,,,,10,4.247,,2331.854,10.613,,,-271.973,-381.953,-2284.225,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6755_2_SL.avi,  10388,22.2266,,,,29,7.322,,3609.77,24.676,,,-1405.933,471.474,-3291.125,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6755_2_SL.avi,  10986,22.5592,,,,4,4.679,,1434.556,3.852,,,-6.515,-127.148,-1428.896,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,,,,4,,,,,
2012_6755_2_SL.avi,  34035,35.3769,,,,45,10.372,,4369.066,26.346,,,-1837.421,534.315,-3927.738,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,5,,,,,
2012_6755_2_SL.avi,  34628,35.7067,,,,16,2.741,,3166.523,2.948,,,162.398,-56.63,-3161.848,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6755_2_SL.avi,  34990,35.908,,,,20,9.058,,3177.442,17.499,,,-955.345,-52.347,-3029.969,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6755_2_SL.avi,  35778,36.3462,,,,20,5.407,,3570.189,3.023,,,174.838,-7.393,-3565.898,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,8,,,,,
2012_6755_2_SL.avi,  38122,37.6498,,,,43,1.873,,4399.971,25.875,,,1724.92,757.608,-3976.233,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,quillback,147,147,9,,,,,
2012_6755_2_SL.avi,  42528,40.1,,,,29,1.995,,4092.481,13.944,,,476.957,776.877,-3989.659,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6755_2_SL.avi,  43990,40.913,,,,14,7.442,,2856.246,5.366,,,-204.159,-233.783,-2839.332,1,Jenny Stahl,0,,2012,6755,2,,,,,,flatfish,,,,11,,,,,
2012_6755_2_SL.avi,  47189,42.692,,,,102,0.209,,6545.056,24.877,,,-2687.113,-728.686,-5923.361,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,,,,12,,,,canary?,
2012_6755_2_SL.avi,  49297,43.8643,,,,51,7.559,,4604.842,25.445,,,-1878.022,-712.347,-4143.69,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6755_2_SL.avi,  56832,48.0546,,,,24,3.27,,3635.844,12.435,,,-447.884,-718.905,-3535.807,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6755_2_SL.avi,  57156,48.2348,,,,43,0.973,,4106.614,28.708,,,-1930.158,328.884,-3609.793,1,Jenny Stahl,0,,2012,6755,2,,,,,,rockfish,dusky,172,172,15,,,,,
2012_6756_1_SL.avi,   1101,0.6123,,,,28,4.354,,3913.253,14.878,,,-585.647,734.314,-3798.861,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,1,,,,,
2012_6756_1_SL.avi,  10334,5.7468,,,,12,5.462,,2543.456,10.766,,,404.931,-302.589,-2492.718,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6756_1_SL.avi,  11633,6.4692,,,,31,1.922,,4110.698,16.097,,,-729.88,789.566,-3967.581,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6756_1_SL.avi,  11620,6.462,,,,31,0.032,,3864.617,21.749,,,-1030.444,916.378,-3610.222,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,quillback,147,147,4,,,,,
2012_6756_1_SL.avi,  12118,6.7389,,,,29,1.203,,3714.523,22.964,,,-1440.467,84.771,-3422.799,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,5,,,,,
2012_6756_1_SL.avi,  12828,7.1338,,,,58,17.904,,4736.572,30.057,,,-1992.68,1198.207,-4126.577,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,quillback,147,147,6,,,,,
2012_6756_1_SL.avi,  13961,7.7639,,,,52,10.804,,4744.775,30.123,,,1875.149,1378.308,-4134.848,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,quillback,147,147,7,,,,,
2012_6756_1_SL.avi,  14217,7.9062,,,,24,6.714,,3653.928,13.009,,,596.582,488.928,-3571.586,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,8,,,,,
2012_6756_1_SL.avi,  16003,8.8994,,,,41,4.727,,4301.833,25.628,,,-1359.395,1186.162,-3905.232,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,quillback,147,147,9,,,,,
2012_6756_1_SL.avi,  17702,9.8443,,,,21,3.382,,3201.276,22.677,,,1233.889,-36.402,-2953.703,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6756_1_SL.avi,  48607,27.0308,,,,35,7.406,,4409.876,21.193,,,-348.593,1466.17,-4144.374,1,Kristen Green,0,,2012,6756,1,,,,,,greenling,lingcod,130,130,11,,,,,
2012_6756_1_SL.avi,  48715,27.0909,,,699.002,22,4.895,8.365,3389.003,14.174,18.407,11.984,-57.363,756.472,-3302.999,1,Kristen Green,0,,2012,6756,1,,,,,,greenling,lingcod,130,130,11,,,,,
2012_6756_1_SL.avi,  52560,29.2291,,,,42,1.239,,4730.315,19.179,,,-733.599,1272.799,-4496.41,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,12,,,,,
2012_6756_1_SL.avi,  56097,31.1961,,,,35,6.753,,4801.385,4.658,,,-77.615,278.335,-4792.682,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,canary,146,146,13,,,,,
2012_6756_1_SL.avi,  58669,32.6264,,,,28,3.793,,3765.813,20.24,,,825.159,931.338,-3554.304,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6756_1_SL.avi,  59029,32.8266,,,,27,5.28,,3806.698,21.876,,,-227.066,1323.203,-3562.096,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6756_1_SL.avi,  59514,33.0963,,,,26,5.973,,3320.007,28.665,,,-1133.511,1055.252,-2936.672,1,Kristen Green,0,,2012,6756,1,,,,,,rockfish,quillback,147,147,16,,,,,
2012_6756_2_SL.avi,   3414,1.8986,,,,28,0.08,,3360.304,27.025,,,-1432.079,-594.359,-2981.196,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,1,,,,,
2012_6756_2_SL.avi,   3709,2.0626,,,,29,2.235,,3704.497,24.854,,,-1063.309,1064.273,-3385.261,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6756_2_SL.avi,   4807,2.6732,,,,30,1.859,,3723.229,24.589,,,1241.018,853.822,-3404.893,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6756_2_SL.avi,   6365,3.5396,,,,10,4.058,,2218.302,20.367,,,-503.03,540.474,-2091.82,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,black,142,142,4,,,,,
2012_6756_2_SL.avi,   7033,3.9111,,,,24,4.827,,3386.292,23.466,,,1046.125,783.347,-3123.934,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,quillback,147,147,5,,,,,
2012_6756_2_SL.avi,   8902,4.9505,,,,16,3.6,,3136.967,9.982,,,23.359,476.185,-3100.526,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6756_2_SL.avi,   9773,5.4349,,,,31,4.515,,4129.033,20.583,,,-421.858,1304.913,-3894.63,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6756_2_SL.avi,  10955,6.0922,,,,46,8.15,,5016.75,18.435,,,-700.933,1319.696,-4789.037,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,8,,,,,
2012_6756_2_SL.avi,  12869,7.1566,,,,42,1.136,,4413.498,25.196,,,-1277.588,1290.844,-4022.494,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,9,,,,,
2012_6756_2_SL.avi,  18544,10.3125,,,,11,0.818,,2447.927,18.448,,,145.555,710.342,-2338.071,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6756_2_SL.avi,  19806,11.0143,,,,44,10.401,,4460.641,26.249,,,-1361.651,1340.49,-4030.672,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,11,,,,,
2012_6756_2_SL.avi,  20016,11.1311,,,,20,0.911,,3294.931,15.33,,,775.702,327.379,-3185.542,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,12,,,,,
2012_6756_2_SL.avi,  20290,11.2835,,,,29,5.267,,3731.579,22.403,,,1422.154,-77.234,-3449.086,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6756_2_SL.avi,  21056,11.7095,,,,37,6.815,,4823.723,7.491,,,-227.371,482.518,-4794.14,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6756_2_SL.avi,  22061,12.2683,,,,67,19.941,,5423.007,27.886,,,-1708.195,1770.614,-4832.805,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,yelloweye,145,145,15,AD,Fish moving slowly out of frame,,"very blurry hard to ID, no length ",
2012_6756_2_SL.avi,  22295,12.3985,,,,55,6.004,,5646.396,13.859,,,-716.238,1028.195,-5505.598,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6756_2_SL.avi,  22602,12.5692,,,,20,6.577,,3542.606,1.57,,,50.768,5.978,-3542.237,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,17,,,,,
2012_6756_2_SL.avi,  22919,12.7455,,,,54,7.764,,5001.877,25.127,,,-1489.697,1415.429,-4560.279,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,18,,,,,
2012_6756_2_SL.avi,  24337,13.534,,,,31,2.39,,3694.638,27.031,,,-1197.83,1105.133,-3315.755,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,19,,,,,
2012_6756_2_SL.avi,  25430,14.1419,,,,49,7.764,,5176.131,18.052,,,-787.737,1290.264,-4950.457,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,20,,,,,
2012_6756_2_SL.avi,  27113,15.0778,,,,48,9.818,,4969.247,22.966,,,-900.35,1617.703,-4611.489,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,21,,,,,
2012_6756_2_SL.avi,  27371,15.2213,,,,33,0.125,,4197.449,17.216,,,884.557,785.207,-4027.355,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,22,,,,,
2012_6756_2_SL.avi,  28145,15.6517,,,,22,2.027,,3255.542,26.842,,,830.064,1149.983,-2930.373,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,23,,,,,
2012_6756_2_SL.avi,  28196,15.6801,,,,52,10.877,,4293.155,31.314,,,-1984.846,939.58,-3689.005,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,24,,,,,
2012_6756_2_SL.avi,  28168,15.6645,,,,20,2.76,,3110.586,22.81,,,800.279,839.735,-2886.199,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,25,,,,,
2012_6756_2_SL.avi,  29233,16.2568,,,,19,5.51,,3288.281,12.439,,,511.093,420.718,-3220.959,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,26,,,,,
2012_6756_2_SL.avi,  29679,16.5048,,,,33,10.364,,4284.543,18.351,,,-334.888,1218.264,-4094.019,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,27,,,,,
2012_6756_2_SL.avi,  29807,16.576,,,,43,7.74,,4979.828,18.806,,,-149.907,1495.774,-4747.513,1,Kristen Green,0,,2012,6756,2,,,,,,rockfish,rosethorn,150,150,28,,,,,
