Filename,Frame,Time_AKDT,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,Tape.Reader,Depth,Comment,Year,Dive.No,Transect.No,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1
SL_2016NSEO_Dive_11_16-03-45.000.avi,63127,16:38:54,0:38:54,NA,NA,NA,32.484,0.931,3957.752,24.856,NA,NA,-1450.835,807.127,-3592.691,1,Jenny,0,NA,2016,11,1,greenling,kelp greenling,194,194,85,,,NA,male
SL_2016NSEO_Dive_11_16-03-45.000.avi,63260,16:38:59,0:38:59,NA,NA,NA,2.216,0.094,1036.14,19.614,NA,NA,-346.229,31.21,-976.082,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,86,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,63385,16:39:03,0:39:03,NA,NA,NA,6.555,4.203,1820.643,15.618,NA,NA,137.157,467.194,-1754.326,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,87,,,NA,no length -bad angle
SL_2016NSEO_Dive_11_16-03-45.000.avi,63447,16:39:05,0:39:05,NA,NA,NA,5.607,0.402,1614.002,25.878,NA,NA,419.486,563.12,-1453.248,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,88,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,63447,16:39:05,0:39:05,NA,NA,NA,18.135,0.19,3030.803,16.341,NA,NA,-336.318,777.992,-2909.877,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,89,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,63447,16:39:05,0:39:05,NA,NA,NA,25.608,2.027,3599.658,22.669,NA,NA,-282.456,1351.839,-3324.197,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,90,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,63725,16:39:14,0:39:14,NA,NA,NA,47.066,2.018,4906.249,26.58,NA,NA,-2146.854,450.18,-4388.58,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,91,AD,Fish milling/hovering,NA,no length-all not shown
SL_2016NSEO_Dive_11_16-03-45.000.avi,63725,16:39:14,0:39:14,NA,NA,NA,22.883,1.711,3511.321,10.529,NA,NA,-596.255,230.389,-3452.647,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,92,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,64018,16:39:24,0:39:24,NA,NA,NA,22.726,0.329,3314.674,20.044,NA,NA,1035.928,460.356,-3114.802,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,93,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,64182,16:39:29,0:39:29,NA,NA,NA,29.867,0.684,4000.068,29.92,NA,NA,-1969.038,315.473,-3467.551,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,94,AD,Fish resting on bottom,NA,no length-not all showing
SL_2016NSEO_Dive_11_16-03-45.000.avi,64576,16:39:43,0:39:43,NA,NA,NA,46.655,3.57,5068.479,8.886,NA,NA,-398.09,664.517,-5008.935,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,95,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,64702,16:39:47,0:39:47,NA,NA,NA,16.841,2.343,2841.73,25.118,NA,NA,-611.757,-1044.584,-2570.998,1,Jenny,0,NA,2016,11,1,greenling,kelp greenling,194,194,96,,,NA,male
SL_2016NSEO_Dive_11_16-03-45.000.avi,64948,16:39:55,0:39:55,NA,NA,NA,5.576,0.616,1611.836,28.963,NA,NA,595.537,-507.259,-1409.269,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,183,YOY,,NA,YOY rockfish school
SL_2016NSEO_Dive_11_16-03-45.000.avi,65076,16:39:59,0:39:59,NA,NA,NA,12.731,0.136,2473.017,18.909,NA,NA,488.492,-639.852,-2338.329,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,97,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,65077,16:39:59,0:39:59,NA,NA,636.638,37.095,7.27,2530.909,13.196,70.001,17.382,342.194,-465.552,-2464.074,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,97,,,NA,high horiz
SL_2016NSEO_Dive_11_16-03-45.000.avi,65405,16:40:10,0:40:10,NA,NA,NA,30.294,4.207,4139.225,7.284,NA,NA,516.631,-100.277,-4105.633,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,98,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,65706,16:40:20,0:40:20,NA,NA,NA,29.12,0.255,3778.599,28.809,NA,NA,1736.378,541.769,-3311.992,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,99,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,65783,16:40:23,0:40:23,NA,NA,NA,55.755,5.709,5141.942,21.128,NA,NA,1303.689,1308.153,-4798.822,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,100,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,65813,16:40:24,0:40:24,NA,NA,NA,40.277,0.881,4844.093,5.815,NA,NA,123.22,465.766,-4820.075,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,101,,,NA,"black or yellowtail, video dark"
SL_2016NSEO_Dive_11_16-03-45.000.avi,65813,16:40:24,0:40:24,NA,NA,NA,79.138,1.677,6548.223,10.07,NA,NA,542.833,995.629,-6449.286,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,102,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,65907,16:40:27,0:40:27,NA,NA,NA,64.486,0.952,5638.743,20.103,NA,NA,-1770.711,777.721,-5296.712,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,103,AD,Fish actively swimming in frame,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,66042,16:40:31,0:40:31,NA,NA,798.434,39.699,9.457,5142.258,7.364,11.53,17.572,627.056,-203.079,-5099.841,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,104,,,NA,a little blurry
SL_2016NSEO_Dive_11_16-03-45.000.avi,66047,16:40:32,0:40:32,NA,NA,NA,38.712,3.841,4556.215,12.909,NA,NA,1016.862,-53.069,-4440.976,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,104,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,66075,16:40:32,0:40:32,NA,NA,455.612,16.537,0.669,3122.703,16.134,5.865,13.975,-770.593,-398.963,-2999.715,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,103,AD,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,66351,16:40:42,0:40:42,NA,NA,NA,89.111,3.09,6728.455,20.09,NA,NA,-590.116,2222.398,-6323.355,1,Jenny,0,NA,2016,11,1,rockfish,tiger,148,148,105,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,66405,16:40:43,0:40:44,NA,NA,NA,15.717,4.465,2735.659,24.001,NA,NA,1025.173,427.794,-2499.968,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,106,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,66457,16:40:45,0:40:45,NA,NA,NA,65.718,1.783,5568.166,22.2,NA,NA,1445.636,1518.573,-5158.347,1,Jenny,0,NA,2016,11,1,rockfish,China,149,149,107,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,67451,16:41:18,0:41:18,NA,NA,NA,78.857,0.806,6570.708,13.594,NA,NA,27.233,1531.843,-6389.594,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,108,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,67451,16:41:18,0:41:18,NA,NA,NA,51.621,9.278,5226.508,15.147,NA,NA,1365.663,-3.607,-5044.932,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,109,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,67451,16:41:18,0:41:18,NA,NA,NA,95.14,1.777,7110.25,11.15,NA,NA,743.647,1143.05,-6978.258,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,110,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,67587,16:41:23,0:41:23,NA,NA,NA,44.004,1.607,5025.98,7.02,NA,NA,614.184,-19.584,-4988.273,1,Jenny,0,NA,2016,11,1,greenling,kelp greenling,194,194,111,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,67646,16:41:25,0:41:25,NA,NA,NA,27.091,2.608,3664.301,18.789,NA,NA,-527.096,1049.292,-3471.06,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,112,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,67804,16:41:30,0:41:30,NA,NA,NA,7.626,0.184,1952.78,18.607,NA,NA,621.07,46.443,-1850.801,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,113,,,NA,possibly already counted
SL_2016NSEO_Dive_11_16-03-45.000.avi,68817,16:42:04,0:42:04,NA,NA,NA,4.782,10.089,1541.491,30.983,NA,NA,759.085,228.73,-1321.994,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,114,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,68839,16:42:05,0:42:05,NA,NA,NA,7.863,1.303,1974.359,19.985,NA,NA,175.669,-655.093,-1854.208,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,184,YOY,,NA,big YOY rockfish school
SL_2016NSEO_Dive_11_16-03-45.000.avi,68906,16:42:07,0:42:07,NA,NA,NA,15.942,2.161,2944.712,8.986,NA,NA,440.058,-139.324,-2908.31,1,Jenny,0,NA,2016,11,1,greenling,kelp greenling,194,194,115,,,NA,female
SL_2016NSEO_Dive_11_16-03-45.000.avi,69069,16:42:12,0:42:12,NA,NA,NA,19.439,1.131,3364.499,4.769,NA,NA,103.065,253.569,-3353.346,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,116,AD,Fish milling/hovering,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,69161,16:42:15,0:42:15,NA,NA,585.296,11.195,1.893,2614.25,8.184,13.122,0.221,42.829,-369.666,-2587.628,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,116,AD,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,69385,16:42:23,0:42:23,NA,NA,NA,40.502,4.444,4549.27,21.901,NA,NA,-292.179,-1679.736,-4217.698,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,117,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,69489,16:42:26,0:42:26,NA,NA,NA,34.196,1.428,4108.984,22.959,NA,NA,-1512.917,521.95,-3784.494,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,118,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,69971,16:42:42,0:42:42,NA,NA,NA,32.685,0.193,3974.413,21.528,NA,NA,-776.127,-1241.884,-3694.768,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,119,AD,Fish seeking cover,NA,"confirmed belly, gravid, no length"
SL_2016NSEO_Dive_11_16-03-45.000.avi,70810,16:43:10,0:43:10,NA,NA,NA,31.158,7,3936.135,15.976,NA,NA,-773.245,-766.132,-3782.63,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,120,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,72037,16:43:51,0:43:51,NA,NA,NA,32.514,3.054,4002.213,17.512,NA,NA,1106.36,-482.978,-3815.81,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,188,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,72481,16:44:06,0:44:06,NA,NA,NA,14.542,0.752,2642.474,20.596,NA,NA,-716.706,587.15,-2474.724,1,Jenny,0,NA,2016,11,1,rockfish,China,149,149,121,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,74975,16:45:29,0:45:29,NA,NA,NA,38.222,3.482,4684.238,5.491,NA,NA,315.997,-326.862,-4662.123,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,122,AD,Fish milling/hovering,NA,no length- too blurry
SL_2016NSEO_Dive_11_16-03-45.000.avi,75798,16:45:57,0:45:57,NA,NA,NA,27.533,3.223,3748.056,18.239,NA,NA,-1150.55,-235.557,-3559.307,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,185,,,NA,school of YOY 
SL_2016NSEO_Dive_11_16-03-45.000.avi,75826,16:45:58,0:45:58,NA,NA,NA,45.846,1.515,4685.15,22.072,NA,NA,-1358.857,1110.947,-4343.954,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,123,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,75902,16:46:00,0:46:00,NA,NA,NA,40.596,1.707,4659.646,10.48,NA,NA,-678.188,499.551,-4582.882,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,124,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,76927,16:46:34,0:46:34,NA,NA,NA,30.365,2.436,4014.319,15.904,NA,NA,92.901,1088.657,-3862.765,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,125,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,77135,16:46:41,0:46:41,NA,NA,NA,25.562,4.181,3834.288,5.813,NA,NA,366.225,121.733,-3814.816,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,126,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,77135,16:46:41,0:46:41,NA,NA,NA,75.942,0.733,6139.654,18.37,NA,NA,838.244,1732.719,-5830.127,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,127,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,77221,16:46:44,0:46:44,NA,NA,NA,33.809,3.336,4084.258,17.829,NA,NA,-723.654,1012.343,-3890.071,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,128,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,77322,16:46:47,0:46:47,NA,NA,NA,40.984,2.366,4450.051,26.751,NA,NA,-1720.611,1017.818,-3975.738,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,131,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,77374,16:46:49,0:46:49,NA,NA,NA,6.75,2.027,1920.97,6.797,NA,NA,86.238,-214.056,-1907.057,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,129,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,77482,16:46:53,0:46:53,NA,NA,NA,14.374,1.296,2793.961,29.553,NA,NA,-1375.746,75.241,-2430.613,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,130,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,77621,16:46:57,0:46:57,NA,NA,NA,4.432,0.768,1472.777,24.923,NA,NA,-590.901,187.224,-1335.985,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,132,,,NA,likely already counted
SL_2016NSEO_Dive_11_16-03-45.000.avi,77904,16:47:07,0:47:07,NA,NA,NA,41.973,3.722,4643.087,13.394,NA,NA,612.14,875.668,-4518.49,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,133,,,NA,no length-bent
SL_2016NSEO_Dive_11_16-03-45.000.avi,77904,16:47:07,0:47:07,NA,NA,NA,88.395,2.371,6572.47,22.185,NA,NA,-2256.546,1021.158,-6087.906,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,134,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,78317,16:47:21,0:47:21,NA,NA,NA,64.201,2.549,5614.038,21.459,NA,NA,1975.969,550.072,-5225.934,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,135,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,78359,16:47:22,0:47:22,NA,NA,NA,13.31,1.837,2541.893,18.06,NA,NA,445.859,-654.442,-2415.396,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,136,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,78384,16:47:23,0:47:23,NA,NA,897.913,6.549,2.089,2168.543,19.498,0.021,18.209,62.491,-721.085,-2044.189,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,136,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,78519,16:47:27,0:47:27,NA,NA,893.593,10.211,3.589,2040.791,16.983,24.137,34.318,-208.08,-558.61,-1951.79,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,135,,,NA,a little bend in body
SL_2016NSEO_Dive_11_16-03-45.000.avi,79197,16:47:50,0:47:50,NA,NA,NA,40.946,1.323,4574.094,29.267,NA,NA,-2124.409,690.435,-3991.557,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,137,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,79287,16:47:53,0:47:53,NA,NA,NA,65.721,0.443,5559.84,28.653,NA,NA,2189.023,1512.219,-4881.925,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,138,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,79810,16:48:10,0:48:10,NA,NA,NA,23.245,6.81,3417.702,23.217,NA,NA,-1312.258,299.265,-3141.513,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,139,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,79873,16:48:12,0:48:12,NA,NA,NA,48.341,0.24,5035.859,14.333,NA,NA,-1215.635,-285.677,-4878.575,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,140,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,79923,16:48:14,0:48:14,NA,NA,NA,23.206,2.307,3335.374,20.779,NA,NA,-847.855,-831.378,-3116.837,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,141,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,79973,16:48:16,0:48:16,NA,NA,NA,50.512,2.533,5554.521,2.697,NA,NA,-236.495,100.512,-5548.573,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,142,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,79973,16:48:16,0:48:16,NA,NA,NA,34.934,1.695,4550.146,4.602,NA,NA,71.156,349.344,-4536.158,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,143,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,79973,16:48:16,0:48:16,NA,NA,NA,33.313,0.561,4168.893,20.857,NA,NA,-91.132,-1488.986,-3892.85,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,189,,,NA,confirmed in belly
SL_2016NSEO_Dive_11_16-03-45.000.avi,80025,16:48:17,0:48:17,NA,NA,NA,54.81,6.962,5294.667,15.326,NA,NA,-618.984,1245.258,-5108.785,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,144,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,80083,16:48:19,0:48:19,NA,NA,NA,42.203,0.847,4525.889,18.986,NA,NA,-1092.383,-995.578,-4277.755,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,190,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,80132,16:48:21,0:48:21,NA,NA,NA,45.837,2.155,4740.505,18.676,NA,NA,-893.438,1218.583,-4493.241,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,145,,,NA,probably black
SL_2016NSEO_Dive_11_16-03-45.000.avi,80132,16:48:21,0:48:21,NA,NA,NA,71.101,1.748,5881.722,23.138,NA,NA,-1032.882,2057.08,-5412.6,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,146,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,80132,16:48:21,0:48:21,NA,NA,NA,40.333,0.17,4459.145,19.56,NA,NA,-690.555,1315.442,-4204.369,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,147,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,80132,16:48:21,0:48:21,NA,NA,NA,44.941,7.426,4868.382,19.987,NA,NA,-29.271,1654.969,-4578.358,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,148,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,80132,16:48:21,0:48:21,NA,NA,NA,50.144,7.217,5081.323,13.289,NA,NA,-806.742,835.117,-4946.877,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,149,,,NA,no length- too blurry and dark
SL_2016NSEO_Dive_11_16-03-45.000.avi,80411,16:48:30,0:48:30,NA,NA,NA,28.294,1.896,3899.89,11.994,NA,NA,-791.012,169.117,-3815.081,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,150,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,80411,16:48:30,0:48:30,NA,NA,NA,26.053,0.74,4000.805,0.835,NA,NA,57.317,-18.249,-4000.352,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,151,JV,Fish milling/hovering,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,80553,16:48:35,0:48:35,NA,NA,317.133,12.842,1.051,2467.713,23.202,12.64,54.641,132.753,-963.093,-2268.135,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,151,JV,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,80631,16:48:38,0:48:38,NA,NA,NA,21.741,3.627,3313.768,28.629,NA,NA,-1503.623,-515.635,-2907.627,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,152,,,NA,black or yellowtail
SL_2016NSEO_Dive_11_16-03-45.000.avi,80748,16:48:42,0:48:42,NA,NA,NA,36.024,4.959,4327.843,31.487,NA,NA,-2099.408,-845.052,-3688.983,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,153,AD,Fish milling/hovering,NA,no length- blurry and dark
SL_2016NSEO_Dive_11_16-03-45.000.avi,81278,16:48:59,0:48:59,NA,NA,NA,26.337,0.686,3702.699,24.288,NA,NA,53.151,-1528.616,-3372.016,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,154,JV,Fish resting on bottom,NA,no length- curved
SL_2016NSEO_Dive_11_16-03-45.000.avi,81282,16:48:59,0:48:59,NA,NA,NA,28.792,1.957,3873.971,24.657,NA,NA,58.889,-1621.891,-3517.62,1,Jenny,0,NA,2016,11,1,rockfish,yelloweye,145,145,186,JV,Fish milling/hovering,NA,"no length, dark, confirmed belly"
SL_2016NSEO_Dive_11_16-03-45.000.avi,81733,16:49:14,0:49:14,NA,NA,NA,51.014,3.589,5144.34,16.709,NA,NA,-1449.471,284.617,-4927.703,1,Jenny,0,NA,2016,11,1,rockfish,quillback,147,147,155,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82137,16:49:28,0:49:28,NA,NA,NA,37.543,2.9,4313.868,29.341,NA,NA,-1875.614,967.628,-3762.343,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,156,,,NA,black or yellowtail
SL_2016NSEO_Dive_11_16-03-45.000.avi,82137,16:49:28,0:49:28,NA,NA,NA,31.087,5.569,4084.483,10.369,NA,NA,-401.102,608.315,-4018.964,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,157,,,NA,black or yellowtail
SL_2016NSEO_Dive_11_16-03-45.000.avi,82137,16:49:28,0:49:28,NA,NA,NA,51.545,4.168,5118.103,23.432,NA,NA,-392.052,1988.045,-4699.889,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,158,,,NA,black or yellowtail
SL_2016NSEO_Dive_11_16-03-45.000.avi,82137,16:49:28,0:49:28,NA,NA,NA,34.271,3.205,4123.989,25.998,NA,NA,-533.812,1719.921,-3710.014,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,160,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82137,16:49:28,0:49:28,NA,NA,NA,42.447,11.73,4630.678,31.604,NA,NA,2314.319,722.16,-3945.326,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,161,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82393,16:49:36,0:49:36,NA,NA,NA,32.125,4.717,3916.111,22.086,NA,NA,-1116.814,-966.607,-3626.889,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,162,,,NA,no length- all not shown
SL_2016NSEO_Dive_11_16-03-45.000.avi,82483,16:49:39,0:49:39,NA,NA,NA,11.138,1.882,2349.399,18.993,NA,NA,745.632,165.031,-2221.817,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,163,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82483,16:49:39,0:49:39,NA,NA,NA,17.637,3.421,2877.595,29.901,NA,NA,1039.628,983.606,-2496.447,1,Jenny,0,NA,2016,11,1,rockfish,yellowtail,155,155,164,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82552,16:49:42,0:49:42,NA,NA,NA,17.595,3.321,2890.152,21.87,NA,NA,946.07,508.581,-2683.147,1,Jenny,0,NA,2016,11,1,rockfish,yellowtail,155,155,165,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82600,16:49:43,0:49:43,NA,NA,NA,4.494,0.519,1465.181,30.925,NA,NA,645.124,-390.737,-1256.143,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,166,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82745,16:49:48,0:49:48,NA,NA,NA,15.333,4.681,2696.47,27.802,NA,NA,1128.731,-559.332,-2384.127,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,167,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82886,16:49:53,0:49:53,NA,NA,NA,3.251,6.823,1330.601,2.687,NA,NA,-55.21,-31.614,-1329.079,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,168,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,82886,16:49:53,0:49:53,NA,NA,NA,7.246,0.929,1856.154,26.213,NA,NA,765.97,-295.603,-1664.697,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,169,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,83143,16:50:01,0:50:01,NA,NA,NA,30.228,0.552,3984.024,15.227,NA,NA,-1036.925,-147.656,-3843.883,1,Jenny,0,NA,2016,11,1,rockfish,black,142,142,170,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,83375,16:50:09,0:50:09,NA,NA,NA,28.003,6.831,3679.53,24.728,NA,NA,1474.016,-449.517,-3341.281,1,Jenny,0,NA,2016,11,1,rockfish,canary,146,146,171,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,83375,16:50:09,0:50:09,NA,NA,NA,73.609,5.983,6280.259,10.432,NA,NA,-773.584,821.531,-6178.051,1,Jenny,0,NA,2016,11,1,rockfish,canary,146,146,172,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,83430,16:50:11,0:50:11,NA,NA,NA,33.171,5.26,4075.962,29.864,NA,NA,-1826.745,877.695,-3536.399,1,Jenny,0,NA,2016,11,1,rockfish,unknown,10024,10024,173,,,NA,
SL_2016NSEO_Dive_11_16-03-45.000.avi,83834,16:50:24,0:50:24,NA,NA,NA,24.685,3.18,3561.619,23.817,NA,NA,-165.583,-1434.95,-3255.554,1,Jenny,0,NA,2016,11,1,greenling,lingcod,130,130,174,,,NA,no length- too dark
